Year,GeoAreaName,Name of international institution,Value
2005,France,UNGA,0.52356
2005,France,IADB,2.12766
2015,Malta,IMF,0.53191
2015,Malta,WTO,0.625
2015,Malta,UNGA,0.51813
2015,Malta,IBRD,0.53191
2016,Malta,IMF,0.53191
2016,Malta,IFC,0.54348
2016,Malta,IBRD,0.53191
2016,Malta,WTO,0.61728
2016,Malta,UNGA,0.51813
2017,Malta,WTO,0.60976
2017,Malta,IBRD,0.5291
2005,France,WTO,0.67114
2005,France,IBRD,0.54348
2005,France,ADB,1.5625
2005,France,AFDB,1.2987
2005,France,ECOSOC,1.85185
2005,France,IMF,0.55249
2005,France,IFC,0.5618
2010,France,IFC,0.54945
2010,France,ECOSOC,1.85185
2010,France,IMF,0.54945
2010,France,FSB,4.16667
2017,Malta,IMF,0.5291
2017,Malta,IFC,0.54348
2017,Malta,UNGA,0.51813
2018,Malta,UNGA,0.51813
2018,Malta,IFC,0.54348
2018,Malta,IMF,0.5291
2018,Malta,IBRD,0.5291
2018,Malta,WTO,0.60976
2019,Malta,WTO,0.60976
2019,Malta,IBRD,0.5291
2019,Malta,IMF,0.5291
2010,France,AFDB,1.2987
2010,France,ADB,1.4925
2010,France,IBRD,0.53476
2010,France,IADB,2.08333
2010,France,UNGA,0.52083
2010,France,WTO,0.65359
2010,France,UNSC,6.66667
2014,France,AFDB,1.26582
2015,France,UNGA,0.51813
2015,France,IADB,2.08333
2015,France,WTO,0.625
2019,Malta,IFC,0.5435
2019,Malta,UNGA,0.51813
2020,Malta,WTO,0.60976
2020,Malta,IBRD,0.5291
2020,Malta,IMF,0.5291
2020,Malta,UNGA,0.51813
2020,Malta,IFC,0.54054
2021,Malta,IFC,0.54054
2021,Malta,IBRD,0.5291
2021,Malta,UNGA,0.51813
2021,Malta,WTO,0.60976
2015,France,UNSC,6.66667
2015,France,IFC,0.54348
2015,France,AFDB,1.25
2015,France,ADB,1.4925
2015,France,IBRD,0.53191
2015,France,FSB,4.16667
2015,France,ECOSOC,1.85185
2015,France,IMF,0.53191
2016,France,FSB,4.16667
2016,France,IADB,2.08333
2016,France,UNGA,0.51813
2020,Slovenia,IMF,0.5291
2020,Slovenia,IBRD,0.5291
2020,Slovenia,IFC,0.54054
2021,Slovenia,IFC,0.54054
2021,Slovenia,IBRD,0.5291
2021,Slovenia,WTO,0.60976
2021,Slovenia,IMF,0.52632
2021,Slovenia,UNGA,0.51813
2000,Spain,IADB,2.17391
2000,Spain,IBRD,0.54945
2000,Spain,AFDB,1.2987
2000,Spain,ADB,1.6949
2000,Spain,WTO,0.71429
2000,Spain,UNGA,0.5291
2000,Spain,IMF,0.5618
2000,Spain,IFC,0.57471
2005,Spain,WTO,0.67114
2005,Spain,UNGA,0.52356
2005,Spain,ADB,1.5625
2005,Spain,AFDB,1.2987
2005,Spain,IBRD,0.54348
2005,Spain,IADB,2.12766
2016,France,ECOSOC,1.85185
2016,France,AFDB,1.25
2016,France,IBRD,0.53191
2016,France,IFC,0.54348
2016,France,IMF,0.53191
2016,France,UNSC,6.66667
2016,France,WTO,0.61728
2016,France,ADB,1.4925
2017,France,IBRD,0.5291
2017,France,AFDB,1.25
2017,France,ADB,1.4925
2005,Spain,IFC,0.5618
2005,Spain,IMF,0.55249
2005,Spain,ECOSOC,1.85185
2010,Spain,WTO,0.65359
2010,Spain,UNGA,0.52083
2010,Spain,FSB,4.16667
2010,Spain,IMF,0.54945
2010,Spain,IBRD,0.53476
2010,Spain,IADB,2.08333
2010,Spain,AFDB,1.2987
2010,Spain,ADB,1.4925
2017,France,ECOSOC,1.85185185185185
2017,France,WTO,0.60976
2017,France,UNGA,0.51813
2017,France,UNSC,6.66667
2017,France,IADB,2.08333
2017,France,FSB,4.16667
2017,France,IMF,0.5291
2017,France,IFC,0.54348
2018,France,IFC,0.54348
2018,France,IMF,0.5291
2018,France,FSB,4.16667
2010,Spain,IFC,0.54945
2014,Spain,AFDB,1.26582
2015,Spain,FSB,4.16667
2015,Spain,IBRD,0.53191
2015,Spain,ADB,1.4925
2015,Spain,IADB,2.08333
2015,Spain,AFDB,1.25
2015,Spain,IMF,0.53191
2015,Spain,IFC,0.54348
2015,Spain,UNGA,0.51813
2015,Spain,WTO,0.625
2018,France,IADB,2.08333
2018,France,WTO,0.60976
2018,France,ECOSOC,1.8519
2018,France,AFDB,1.25
2018,France,IBRD,0.5291
2018,France,ADB,1.4925
2018,France,UNGA,0.51813
2018,France,UNSC,6.66667
2019,France,UNSC,6.66667
2019,France,ADB,1.47059
2019,France,IBRD,0.5291
2015,Spain,UNSC,6.66667
2016,Spain,UNSC,6.66667
2016,Spain,UNGA,0.51813
2016,Spain,WTO,0.61728
2016,Spain,IFC,0.54348
2016,Spain,IMF,0.53191
2016,Spain,AFDB,1.25
2016,Spain,IADB,2.08333
2016,Spain,FSB,4.16667
2016,Spain,ADB,1.4925
2016,Spain,IBRD,0.53191
2019,France,ECOSOC,1.85185
2019,France,AFDB,1.25
2019,France,UNGA,0.51813
2019,France,WTO,0.60976
2019,France,FSB,4.16667
2019,France,IADB,2.08333
2019,France,IMF,0.5291
2019,France,IFC,0.5435
2020,France,IBRD,0.5291
2020,France,IMF,0.5291
2020,France,IFC,0.54054
2017,Spain,ADB,1.4925
2017,Spain,FSB,4.16667
2017,Spain,IADB,2.08333
2017,Spain,IBRD,0.5291
2017,Spain,AFDB,1.25
2017,Spain,IMF,0.5291
2017,Spain,IFC,0.54348
2017,Spain,WTO,0.60976
2017,Spain,UNGA,0.51813
2018,Spain,UNGA,0.51813
2018,Spain,WTO,0.60976
2018,Spain,IFC,0.54348
2018,Spain,IMF,0.5291
2018,Spain,AFDB,1.25
2018,Spain,IBRD,0.5291
2018,Spain,FSB,4.16667
2018,Spain,IADB,2.08333
2018,Spain,ECOSOC,1.8519
2018,Spain,ADB,1.4925
2019,Spain,ADB,1.47059
2019,Spain,IADB,2.08333
2019,Spain,FSB,4.16667
2021,Malta,IMF,0.52632
2000,Republic of Moldova,IMF,0.5618
2000,Republic of Moldova,IFC,0.57471
2000,Republic of Moldova,IBRD,0.54945
2000,Republic of Moldova,UNGA,0.5291
2005,Republic of Moldova,WTO,0.67114
2005,Republic of Moldova,IBRD,0.54348
2005,Republic of Moldova,UNGA,0.52356
2005,Republic of Moldova,IMF,0.55249
2005,Republic of Moldova,IFC,0.5618
2010,Republic of Moldova,IFC,0.54945
2010,Republic of Moldova,IMF,0.54945
2010,Republic of Moldova,ECOSOC,1.85185
2010,Republic of Moldova,UNGA,0.52083
2010,Republic of Moldova,IBRD,0.53476
2010,Republic of Moldova,WTO,0.65359
2015,Republic of Moldova,UNGA,0.51813
2015,Republic of Moldova,WTO,0.625
2015,Republic of Moldova,IBRD,0.53191
2015,Republic of Moldova,IFC,0.54348
2015,Republic of Moldova,IMF,0.53191
2020,France,FSB,4.16667
2020,France,UNGA,0.51813
2020,France,ECOSOC,1.85185
2020,France,ADB,1.47058823529412
2020,France,UNSC,6.66667
2020,France,WTO,0.60976
2021,France,UNGA,0.51813
2021,France,IMF,0.52632
2021,France,WTO,0.60976
2021,France,ECOSOC,1.85185185185185
2021,France,FSB,4.16666666666667
2016,Republic of Moldova,IMF,0.53191
2016,Republic of Moldova,IFC,0.54348
2016,Republic of Moldova,IBRD,0.53191
2016,Republic of Moldova,ECOSOC,1.85185
2016,Republic of Moldova,WTO,0.61728
2016,Republic of Moldova,UNGA,0.51813
2017,Republic of Moldova,WTO,0.60976
2017,Republic of Moldova,IBRD,0.5291
2017,Republic of Moldova,ECOSOC,1.85185185185185
2017,Republic of Moldova,IMF,0.5291
2017,Republic of Moldova,IFC,0.54348
2017,Republic of Moldova,UNGA,0.51813
2018,Republic of Moldova,UNGA,0.51813
2018,Republic of Moldova,IFC,0.54348
2018,Republic of Moldova,IMF,0.5291
2018,Republic of Moldova,ECOSOC,1.8519
2018,Republic of Moldova,IBRD,0.5291
2018,Republic of Moldova,WTO,0.60976
2019,Republic of Moldova,UNGA,0.51813
2019,Republic of Moldova,WTO,0.60976
2019,Republic of Moldova,IMF,0.5291
2019,Republic of Moldova,IFC,0.5435
2019,Republic of Moldova,IBRD,0.5291
2020,Republic of Moldova,IBRD,0.5291
2020,Republic of Moldova,IMF,0.5291
2020,Republic of Moldova,IFC,0.54054
2020,Republic of Moldova,UNGA,0.51813
2020,Republic of Moldova,WTO,0.60976
2021,Republic of Moldova,UNGA,0.51813
2021,Republic of Moldova,WTO,0.60976
2021,Republic of Moldova,IMF,0.52632
2021,Republic of Moldova,IFC,0.54054
2021,Republic of Moldova,IBRD,0.5291
2010,Montenegro,IMF,0.54945
2010,Montenegro,IBRD,0.53476
2010,Montenegro,UNGA,0.52083
2010,Montenegro,IFC,0.54945
2015,Montenegro,IFC,0.54348
2015,Montenegro,IMF,0.53191
2015,Montenegro,IBRD,0.53191
2015,Montenegro,WTO,0.625
2015,Montenegro,UNGA,0.51813
2016,Montenegro,UNGA,0.51813
2016,Montenegro,IBRD,0.53191
2016,Montenegro,WTO,0.61728
2016,Montenegro,IMF,0.53191
2016,Montenegro,IFC,0.54348
2017,Montenegro,IMF,0.5291
2017,Montenegro,IFC,0.54348
2017,Montenegro,WTO,0.60976
2017,Montenegro,IBRD,0.5291
2017,Montenegro,UNGA,0.51813
2018,Montenegro,UNGA,0.51813
2018,Montenegro,IBRD,0.5291
2018,Montenegro,WTO,0.60976
2018,Montenegro,IFC,0.54348
2018,Montenegro,IMF,0.5291
2019,Montenegro,IMF,0.5291
2019,Montenegro,IFC,0.5435
2019,Montenegro,IBRD,0.5291
2019,Montenegro,WTO,0.60976
2019,Montenegro,UNGA,0.51813
2020,Montenegro,WTO,0.60976
2020,Montenegro,UNGA,0.51813
2019,Spain,ECOSOC,1.85185
2019,Spain,AFDB,1.25
2019,Spain,IMF,0.5291
2019,Spain,IBRD,0.5291
2019,Spain,IFC,0.5435
2019,Spain,WTO,0.60976
2019,Spain,UNGA,0.51813
2020,Spain,UNGA,0.51813
2020,Spain,WTO,0.60976
2020,Spain,IBRD,0.5291
2020,Spain,IMF,0.5291
2018,Austria,IMF,0.5291
2018,Austria,IBRD,0.5291
2018,Austria,IADB,2.08333
2018,Austria,AFDB,1.25
2018,Austria,ADB,1.4925
2018,Austria,WTO,0.60976
2018,Austria,UNGA,0.51813
2019,Austria,ADB,1.47059
2019,Austria,IBRD,0.5291
2019,Austria,AFDB,1.25
2019,Austria,WTO,0.60976
2021,France,IFC,0.54054
2021,France,IBRD,0.5291
2000,Georgia,WTO,0.71429
2000,Georgia,UNGA,0.5291
2000,Georgia,IMF,0.5618
2000,Georgia,IFC,0.57471
2000,Georgia,IBRD,0.54945
2005,Georgia,WTO,0.67114
2005,Georgia,IBRD,0.54348
2005,Georgia,IMF,0.55249
2005,Georgia,IFC,0.5618
2019,Austria,UNGA,0.51813
2019,Austria,IADB,2.08333
2019,Austria,IMF,0.5291
2019,Austria,IFC,0.5435
2020,Austria,IFC,0.54054
2020,Austria,IBRD,0.5291
2020,Austria,IMF,0.5291
2020,Austria,UNGA,0.51813
2020,Austria,ADB,1.47059
2020,Austria,WTO,0.60976
2021,Austria,IMF,0.52632
2005,Georgia,UNGA,0.52356
2010,Georgia,IFC,0.54945
2010,Georgia,IMF,0.54945
2010,Georgia,ADB,1.4925
2010,Georgia,IBRD,0.53476
2010,Georgia,UNGA,0.52083
2010,Georgia,WTO,0.65359
2015,Georgia,IBRD,0.53191
2015,Georgia,ADB,1.4925
2015,Georgia,ECOSOC,1.85185
2015,Georgia,IMF,0.53191
2015,Georgia,IFC,0.54348
2015,Georgia,WTO,0.625
2015,Georgia,UNGA,0.51813
2016,Georgia,ADB,1.4925
2016,Georgia,IBRD,0.53191
2016,Georgia,WTO,0.61728
2016,Georgia,UNGA,0.51813
2016,Georgia,IMF,0.53191
2016,Georgia,IFC,0.54348
2016,Georgia,ECOSOC,1.85185
2017,Georgia,UNGA,0.51813
2017,Georgia,IBRD,0.5291
2017,Georgia,ADB,1.4925
2017,Georgia,IMF,0.5291
2017,Georgia,IFC,0.54348
2017,Georgia,WTO,0.60976
2018,Georgia,WTO,0.60976
2018,Georgia,UNGA,0.51813
2018,Georgia,IFC,0.54348
2018,Georgia,IMF,0.5291
2018,Georgia,ADB,1.4925
2018,Georgia,IBRD,0.5291
2021,Austria,WTO,0.60976
2021,Austria,ECOSOC,1.85185
2021,Austria,UNGA,0.51813
2021,Austria,IFC,0.54054
2021,Austria,IBRD,0.5291
2000,Armenia,IMF,0.5618
2000,Armenia,IFC,0.57471
2000,Armenia,IBRD,0.54945
2000,Armenia,UNGA,0.5291
2005,Armenia,UNGA,0.52356
2005,Armenia,IBRD,0.54348
2019,Georgia,IBRD,0.5291
2019,Georgia,WTO,0.60976
2019,Georgia,ADB,1.47059
2019,Georgia,IMF,0.5291
2019,Georgia,IFC,0.5435
2019,Georgia,UNGA,0.51813
2020,Georgia,WTO,0.60976
2020,Georgia,IBRD,0.5291
2020,Georgia,IFC,0.54054
2020,Georgia,IMF,0.5291
2020,Georgia,ADB,1.47058823529412
2005,Armenia,WTO,0.67114
2005,Armenia,ECOSOC,1.85185
2005,Armenia,IMF,0.55249
2005,Armenia,ADB,1.5625
2005,Armenia,IFC,0.5618
2010,Armenia,IFC,0.54945
2010,Armenia,ADB,1.4925
2010,Armenia,IMF,0.54945
2010,Armenia,UNGA,0.52083
2010,Armenia,IBRD,0.53476
2010,Armenia,WTO,0.65359
2020,Spain,ECOSOC,1.85185
2020,Spain,IFC,0.54054
2020,Spain,FSB,4.16667
2020,Spain,ADB,1.47058823529412
2021,Spain,FSB,4.16666666666667
2021,Spain,IFC,0.54054
2021,Spain,IBRD,0.5291
2021,Spain,WTO,0.60976
2021,Spain,UNGA,0.51813
2021,Spain,IMF,0.52632
2000,Sweden,AFDB,1.2987
2015,Armenia,WTO,0.625
2015,Armenia,UNGA,0.51813
2015,Armenia,IMF,0.53191
2015,Armenia,ADB,1.4925
2015,Armenia,IBRD,0.53191
2015,Armenia,IFC,0.54348
2016,Armenia,IFC,0.54348
2016,Armenia,IMF,0.53191
2016,Armenia,IBRD,0.53191
2016,Armenia,ADB,1.4925
2016,Armenia,UNGA,0.51813
2000,Sweden,ADB,1.6949
2000,Sweden,WTO,0.71429
2000,Sweden,UNGA,0.5291
2000,Sweden,IMF,0.5618
2000,Sweden,IFC,0.57471
2000,Sweden,IBRD,0.54945
2000,Sweden,IADB,2.17391
2005,Sweden,IMF,0.55249
2005,Sweden,WTO,0.67114
2005,Sweden,UNGA,0.52356
2005,Sweden,ADB,1.5625
2020,Georgia,UNGA,0.51813
2021,Georgia,UNGA,0.51813
2021,Georgia,IMF,0.52632
2021,Georgia,WTO,0.60976
2021,Georgia,IFC,0.54054
2021,Georgia,IBRD,0.5291
2000,Germany,WTO,0.71429
2000,Germany,UNGA,0.5291
2000,Germany,IMF,0.5618
2000,Germany,IFC,0.57471
2000,Germany,ECOSOC,1.85185
2005,Sweden,AFDB,1.2987
2005,Sweden,IADB,2.12766
2005,Sweden,IBRD,0.54348
2005,Sweden,IFC,0.5618
2010,Sweden,AFDB,1.2987
2010,Sweden,ADB,1.4925
2010,Sweden,IFC,0.54945
2010,Sweden,WTO,0.65359
2010,Sweden,UNGA,0.52083
2010,Sweden,IMF,0.54945
2010,Sweden,IBRD,0.53476
2000,Germany,AFDB,1.2987
2000,Germany,ADB,1.6949
2000,Germany,IBRD,0.54945
2000,Germany,IADB,2.17391
2005,Germany,IBRD,0.54348
2005,Germany,IADB,2.12766
2005,Germany,WTO,0.67114
2005,Germany,ADB,1.5625
2005,Germany,AFDB,1.2987
2005,Germany,ECOSOC,1.85185
2005,Germany,IMF,0.55249
2016,Armenia,WTO,0.61728
2017,Armenia,WTO,0.60976
2017,Armenia,UNGA,0.51813
2017,Armenia,IBRD,0.5291
2017,Armenia,ADB,1.4925
2017,Armenia,IMF,0.5291
2017,Armenia,IFC,0.54348
2018,Armenia,IFC,0.54348
2018,Armenia,IMF,0.5291
2018,Armenia,ADB,1.4925
2018,Armenia,IBRD,0.5291
2005,Germany,IFC,0.5618
2005,Germany,UNGA,0.52356
2010,Germany,IFC,0.54945
2010,Germany,IBRD,0.53476
2010,Germany,IMF,0.54945
2010,Germany,ECOSOC,1.85185
2010,Germany,FSB,4.16667
2010,Germany,AFDB,1.2987
2010,Germany,ADB,1.4925
2010,Germany,UNGA,0.52083
2010,Germany,WTO,0.65359
2010,Sweden,IADB,2.08333
2014,Sweden,AFDB,1.26582
2015,Sweden,IBRD,0.53191
2015,Sweden,ADB,1.4925
2015,Sweden,ECOSOC,1.85185
2015,Sweden,IADB,2.08333
2015,Sweden,AFDB,1.25
2015,Sweden,IMF,0.53191
2015,Sweden,IFC,0.54348
2015,Sweden,UNGA,0.51813
2015,Sweden,WTO,0.625
2010,Germany,IADB,2.08333
2014,Germany,AFDB,1.26582
2015,Germany,AFDB,1.25
2015,Germany,ADB,1.4925
2015,Germany,ECOSOC,1.85185
2015,Germany,FSB,4.16667
2015,Germany,IMF,0.53191
2015,Germany,IBRD,0.53191
2015,Germany,IADB,2.08333
2015,Germany,IFC,0.54348
2015,Germany,WTO,0.625
2016,Sweden,WTO,0.61728
2016,Sweden,UNGA,0.51813
2016,Sweden,IFC,0.54348
2016,Sweden,IMF,0.53191
2016,Sweden,AFDB,1.25
2016,Sweden,IADB,2.08333
2016,Sweden,ADB,1.4925
2016,Sweden,ECOSOC,1.85185
2016,Sweden,IBRD,0.53191
2017,Sweden,UNGA,0.51813
2017,Sweden,ADB,1.4925
2015,Germany,UNGA,0.51813
2016,Germany,UNGA,0.51813
2016,Germany,IMF,0.53191
2016,Germany,IFC,0.54348
2016,Germany,FSB,4.16667
2016,Germany,IADB,2.08333
2016,Germany,WTO,0.61728
2016,Germany,AFDB,1.25
2016,Germany,ECOSOC,1.85185
2016,Germany,ADB,1.4925
2016,Germany,IBRD,0.53191
2018,Armenia,UNGA,0.51813
2018,Armenia,WTO,0.60976
2019,Armenia,WTO,0.60976
2019,Armenia,UNGA,0.51813
2019,Armenia,ADB,1.47059
2019,Armenia,IBRD,0.5291
2019,Armenia,ECOSOC,1.85185
2019,Armenia,IMF,0.5291
2019,Armenia,IFC,0.5435
2020,Armenia,UNGA,0.51813
2020,Armenia,WTO,0.60976
2017,Sweden,IADB,2.08333
2017,Sweden,IBRD,0.5291
2017,Sweden,AFDB,1.25
2017,Sweden,IMF,0.5291
2017,Sweden,IFC,0.54348
2017,Sweden,UNSC,6.66667
2017,Sweden,WTO,0.60976
2018,Sweden,IBRD,0.5291
2018,Sweden,IADB,2.08333
2018,Sweden,ADB,1.4925
2018,Sweden,WTO,0.60976
2017,Germany,IMF,0.5291
2017,Germany,IFC,0.54348
2017,Germany,WTO,0.60976
2017,Germany,ADB,1.4925
2017,Germany,ECOSOC,1.85185185185185
2017,Germany,AFDB,1.25
2017,Germany,UNGA,0.51813
2017,Germany,FSB,4.16667
2017,Germany,IADB,2.08333
2017,Germany,IBRD,0.5291
2018,Germany,IBRD,0.5291
2020,Armenia,IFC,0.54054
2020,Armenia,IBRD,0.5291
2020,Armenia,IMF,0.5291
2020,Armenia,ECOSOC,1.85185
2020,Armenia,ADB,1.47059
2021,Armenia,IMF,0.52632
2021,Armenia,WTO,0.60976
2021,Armenia,UNGA,0.51813
2021,Armenia,ECOSOC,1.85185
2021,Armenia,IFC,0.54054
2021,Armenia,IBRD,0.5291
2018,Germany,FSB,4.16667
2018,Germany,IADB,2.08333
2018,Germany,AFDB,1.25
2018,Germany,ECOSOC,1.8519
2018,Germany,ADB,1.4925
2018,Germany,WTO,0.60976
2018,Germany,UNGA,0.51813
2018,Germany,IFC,0.54348
2018,Germany,IMF,0.5291
2019,Germany,AFDB,1.25
2019,Germany,FSB,4.16667
2000,Belgium,IBRD,0.54945
2000,Belgium,ECOSOC,1.85185
2000,Belgium,AFDB,1.2987
2000,Belgium,ADB,1.6949
2000,Belgium,IMF,0.5618
2000,Belgium,IFC,0.57471
2000,Belgium,WTO,0.71429
2000,Belgium,UNGA,0.5291
2000,Belgium,IADB,2.17391
2005,Belgium,ADB,1.5625
2005,Belgium,AFDB,1.2987
2019,Germany,IADB,2.08333
2019,Germany,IBRD,0.5291
2019,Germany,WTO,0.60976
2019,Germany,IMF,0.5291
2019,Germany,IFC,0.5435
2019,Germany,UNSC,6.66667
2019,Germany,UNGA,0.51813
2019,Germany,ADB,1.47059
2019,Germany,ECOSOC,1.85185
2020,Germany,WTO,0.60976
2020,Germany,UNSC,6.66667
2018,Sweden,UNGA,0.51813
2018,Sweden,UNSC,6.66667
2018,Sweden,IFC,0.54348
2018,Sweden,IMF,0.5291
2018,Sweden,AFDB,1.25
2019,Sweden,IFC,0.5435
2019,Sweden,UNGA,0.51813
2019,Sweden,WTO,0.60976
2019,Sweden,ADB,1.47059
2019,Sweden,IADB,2.08333
2019,Sweden,AFDB,1.25
2005,Belgium,ECOSOC,1.85185
2005,Belgium,IMF,0.55249
2005,Belgium,IADB,2.12766
2005,Belgium,IBRD,0.54348
2005,Belgium,WTO,0.67114
2005,Belgium,UNGA,0.52356
2005,Belgium,IFC,0.5618
2010,Belgium,IFC,0.54945
2010,Belgium,WTO,0.65359
2010,Belgium,UNGA,0.52083
2010,Belgium,IBRD,0.53476
2020,Germany,IBRD,0.5291
2020,Germany,IMF,0.5291
2020,Germany,UNGA,0.51813
2020,Germany,FSB,4.16667
2020,Germany,ECOSOC,1.85185
2020,Germany,IFC,0.54054
2020,Germany,ADB,1.47058823529412
2021,Germany,IFC,0.54054
2021,Germany,ECOSOC,1.85185185185185
2021,Germany,FSB,4.16666666666667
2021,Germany,IBRD,0.5291
2010,Belgium,IADB,2.08333
2010,Belgium,IMF,0.54945
2010,Belgium,ECOSOC,1.85185
2010,Belgium,ADB,1.4925
2010,Belgium,AFDB,1.2987
2014,Belgium,AFDB,1.26582
2015,Belgium,UNGA,0.51813
2015,Belgium,IFC,0.54348
2015,Belgium,AFDB,1.25
2015,Belgium,ADB,1.4925
2015,Belgium,IBRD,0.53191
2021,Germany,UNGA,0.51813
2021,Germany,IMF,0.52632
2021,Germany,WTO,0.60976
2000,Greece,WTO,0.71429
2000,Greece,UNGA,0.5291
2000,Greece,IMF,0.5618
2000,Greece,IFC,0.57471
2000,Greece,ECOSOC,1.85185
2000,Greece,IBRD,0.54945
2005,Greece,WTO,0.67114
2005,Greece,IBRD,0.54348
2019,Sweden,IMF,0.5291
2019,Sweden,IBRD,0.5291
2020,Sweden,IFC,0.54054
2020,Sweden,ADB,1.47058823529412
2020,Sweden,UNGA,0.51813
2020,Sweden,WTO,0.60976
2020,Sweden,IBRD,0.5291
2020,Sweden,IMF,0.5291
2021,Sweden,IFC,0.54054
2021,Sweden,IBRD,0.5291
2021,Sweden,IMF,0.52632
2005,Greece,IMF,0.55249
2005,Greece,IFC,0.5618
2005,Greece,UNGA,0.52356
2005,Greece,UNSC,6.66667
2010,Greece,WTO,0.65359
2010,Greece,IFC,0.54945
2010,Greece,IMF,0.54945
2010,Greece,IBRD,0.53476
2010,Greece,UNGA,0.52083
2015,Greece,IBRD,0.53191
2015,Greece,IMF,0.53191
2015,Belgium,IMF,0.53191
2015,Belgium,IADB,2.08333
2015,Belgium,WTO,0.625
2016,Belgium,IFC,0.54348
2016,Belgium,IMF,0.53191
2016,Belgium,UNGA,0.51813
2016,Belgium,IADB,2.08333
2016,Belgium,AFDB,1.25
2016,Belgium,ECOSOC,1.85185
2016,Belgium,IBRD,0.53191
2016,Belgium,ADB,1.4925
2015,Greece,ECOSOC,1.85185
2015,Greece,IFC,0.54348
2015,Greece,UNGA,0.51813
2015,Greece,WTO,0.625
2016,Greece,IBRD,0.53191
2016,Greece,WTO,0.61728
2016,Greece,UNGA,0.51813
2016,Greece,IMF,0.53191
2016,Greece,IFC,0.54348
2016,Greece,ECOSOC,1.85185
2017,Greece,UNGA,0.51813
2021,Sweden,UNGA,0.51813
2021,Sweden,WTO,0.60976
2000,Switzerland,WTO,0.71429
2000,Switzerland,IMF,0.5618
2000,Switzerland,IFC,0.57471
2000,Switzerland,AFDB,1.2987
2000,Switzerland,ADB,1.6949
2000,Switzerland,IBRD,0.54945
2000,Switzerland,IADB,2.17391
2005,Switzerland,IADB,2.12766
2005,Switzerland,IBRD,0.54348
2017,Greece,IBRD,0.5291
2017,Greece,ECOSOC,1.85185185185185
2017,Greece,IMF,0.5291
2017,Greece,IFC,0.54348
2017,Greece,WTO,0.60976
2018,Greece,WTO,0.60976
2018,Greece,UNGA,0.51813
2018,Greece,IFC,0.54348
2018,Greece,IMF,0.5291
2018,Greece,IBRD,0.5291
2019,Greece,IBRD,0.5291
2016,Belgium,WTO,0.61728
2017,Belgium,ADB,1.4925
2017,Belgium,ECOSOC,1.85185185185185
2017,Belgium,AFDB,1.25
2017,Belgium,IADB,2.08333
2017,Belgium,IBRD,0.5291
2017,Belgium,WTO,0.60976
2017,Belgium,UNGA,0.51813
2017,Belgium,IMF,0.5291
2017,Belgium,IFC,0.54348
2018,Belgium,IFC,0.54348
2019,Greece,WTO,0.60976
2019,Greece,IMF,0.5291
2019,Greece,IFC,0.5435
2019,Greece,UNGA,0.51813
2020,Greece,WTO,0.60976
2020,Greece,IBRD,0.5291
2020,Greece,IMF,0.5291
2020,Greece,UNGA,0.51813
2020,Greece,IFC,0.54054
2021,Greece,IFC,0.54054
2021,Greece,IBRD,0.5291
2005,Switzerland,ADB,1.5625
2005,Switzerland,AFDB,1.2987
2005,Switzerland,IFC,0.5618
2005,Switzerland,IMF,0.55249
2005,Switzerland,UNGA,0.52356
2005,Switzerland,WTO,0.67114
2010,Switzerland,UNGA,0.52083
2010,Switzerland,WTO,0.65359
2010,Switzerland,FSB,4.16667
2010,Switzerland,IMF,0.54945
2010,Switzerland,AFDB,1.2987
2018,Belgium,IMF,0.5291
2018,Belgium,IBRD,0.5291
2018,Belgium,IADB,2.08333
2018,Belgium,AFDB,1.25
2018,Belgium,ECOSOC,1.8519
2018,Belgium,ADB,1.4925
2018,Belgium,WTO,0.60976
2018,Belgium,UNGA,0.51813
2019,Belgium,UNSC,6.66667
2019,Belgium,IFC,0.5435
2019,Belgium,ADB,1.47059
2010,Switzerland,ADB,1.4925
2010,Switzerland,IBRD,0.53476
2010,Switzerland,IADB,2.08333
2010,Switzerland,IFC,0.54945
2014,Switzerland,AFDB,1.26582
2015,Switzerland,FSB,4.16667
2015,Switzerland,IBRD,0.53191
2015,Switzerland,ADB,1.4925
2015,Switzerland,IADB,2.08333
2015,Switzerland,ECOSOC,1.85185
2015,Switzerland,AFDB,1.25
2019,Belgium,IBRD,0.5291
2019,Belgium,AFDB,1.25
2019,Belgium,IADB,2.08333
2019,Belgium,UNGA,0.51813
2019,Belgium,WTO,0.60976
2019,Belgium,IMF,0.5291
2020,Belgium,IFC,0.54054
2020,Belgium,IBRD,0.5291
2020,Belgium,IMF,0.5291
2020,Belgium,UNGA,0.51813
2020,Belgium,ADB,1.47058823529412
2015,Switzerland,IMF,0.53191
2015,Switzerland,IFC,0.54348
2015,Switzerland,UNGA,0.51813
2015,Switzerland,WTO,0.625
2016,Switzerland,UNGA,0.51813
2016,Switzerland,IBRD,0.53191
2016,Switzerland,WTO,0.61728
2016,Switzerland,IFC,0.54348
2016,Switzerland,IMF,0.53191
2016,Switzerland,AFDB,1.25
2016,Switzerland,IADB,2.08333
2020,Belgium,UNSC,6.66667
2020,Belgium,WTO,0.60976
2021,Belgium,IMF,0.52632
2021,Belgium,WTO,0.60976
2021,Belgium,UNGA,0.51813
2021,Belgium,IFC,0.54054
2021,Belgium,IBRD,0.5291
2000,Bosnia and Herzegovina,IMF,0.5618
2000,Bosnia and Herzegovina,IFC,0.57471
