Year,GeoAreaName,Age,Location,Sex,Value
2000,Spain,15-19,,FEMALE,8.75
2000,Spain,10-14,,FEMALE,0.16
2001,Spain,10-14,,FEMALE,0.18
2001,Spain,15-19,,FEMALE,9.64
2002,Spain,15-19,,FEMALE,9.86
2002,Spain,10-14,,FEMALE,0.19
2003,Spain,15-19,,FEMALE,10.57
2004,Spain,15-19,,FEMALE,10.74
2004,Spain,10-14,,FEMALE,0.22
2005,Spain,10-14,,FEMALE,0.24
2005,Spain,15-19,,FEMALE,11.36
2006,Spain,15-19,,FEMALE,11.99
2007,Spain,10-14,,FEMALE,0.24
2010,Spain,15-19,,FEMALE,10.61
2011,Spain,10-14,,FEMALE,0.23
2012,Spain,10-14,,FEMALE,0.23
2013,Spain,10-14,,FEMALE,0.22
2014,Spain,10-14,,FEMALE,0.21
2015,Spain,15-19,,FEMALE,7.72
2016,Spain,15-19,,FEMALE,7.34
2016,Spain,10-14,,FEMALE,0.16
2017,Spain,10-14,,FEMALE,0.16
2017,Spain,15-19,,FEMALE,7.05
2018,Spain,10-14,,FEMALE,0.11
2018,Spain,15-19,,FEMALE,6.22
2019,Spain,15-19,,FEMALE,5.96
2019,Spain,10-14,,FEMALE,0.11
2020,Spain,10-14,,FEMALE,0.09
2020,Spain,15-19,,FEMALE,5.33
2000,Sweden,10-14,,FEMALE,0.06
2001,Sweden,10-14,,FEMALE,0.05
2001,Sweden,15-19,,FEMALE,6.76
2002,Sweden,15-19,,FEMALE,6.85
2006,Sweden,15-19,,FEMALE,6.09
2007,Sweden,10-14,,FEMALE,0.03
2007,Sweden,15-19,,FEMALE,6.02
2008,Sweden,15-19,,FEMALE,6.03
2008,Sweden,10-14,,FEMALE,0.04
2009,Sweden,15-19,,FEMALE,5.92
2011,Sweden,10-14,,FEMALE,0.04
2012,Sweden,10-14,,FEMALE,0.04
2012,Sweden,15-19,,FEMALE,5.34
2013,Sweden,15-19,,FEMALE,5.32
2014,Sweden,15-19,,FEMALE,5.02
2014,Sweden,10-14,,FEMALE,0.03
2016,Sweden,15-19,,FEMALE,4.44
2017,Sweden,10-14,,FEMALE,0.02
2019,Sweden,10-14,,FEMALE,0.02
2019,Sweden,15-19,,FEMALE,3.38
2020,Sweden,10-14,,FEMALE,0.03
2020,Sweden,15-19,,FEMALE,2.84
2021,Sweden,10-14,,FEMALE,0.01
2021,Sweden,15-19,,FEMALE,2.43
2000,Switzerland,10-14,,FEMALE,0.03
2000,Switzerland,15-19,,FEMALE,6.01
2020,Uzbekistan,10-14,,FEMALE,0.00
2020,Uzbekistan,15-19,,FEMALE,30.15
2021,Uzbekistan,15-19,,FEMALE,34.28
2021,Uzbekistan,10-14,,FEMALE,0.01
2021,Uzbekistan,10-14,,FEMALE,0.01
