Year,GeoAreaName,Activity,Value
2020,Belgium,TOTAL,51.58
2020,Belgium,INDUSTRIES,41.99
2020,Belgium,ISIC4_A01_A0210_A0322,0.66
2000,Bosnia and Herzegovina,ISIC4_GTT,2.39
2000,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2000,Bosnia and Herzegovina,INDUSTRIES,0.08
2001,Bosnia and Herzegovina,TOTAL,2.48
2001,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2001,Bosnia and Herzegovina,ISIC4_GTT,2.37
2001,Bosnia and Herzegovina,INDUSTRIES,0.11
2002,Bosnia and Herzegovina,ISIC4_GTT,2.36
2002,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2002,Bosnia and Herzegovina,INDUSTRIES,0.13
2003,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2003,Bosnia and Herzegovina,ISIC4_GTT,2.35
2005,Greece,ISIC4_GTT,1.76
2005,Greece,INDUSTRIES,0.17
2005,Greece,ISIC4_A01_A0210_A0322,17.58
2005,Greece,TOTAL,19.51
2006,Greece,TOTAL,19.49
2006,Greece,ISIC4_A01_A0210_A0322,17.31
2006,Greece,INDUSTRIES,0.42
2006,Greece,ISIC4_GTT,1.76
2007,Greece,INDUSTRIES,0.66
2007,Greece,ISIC4_A01_A0210_A0322,17.09
2007,Greece,ISIC4_GTT,1.71
2007,Greece,TOTAL,19.46
2008,Greece,ISIC4_A01_A0210_A0322,17.11
2008,Greece,INDUSTRIES,0.56
2008,Greece,ISIC4_GTT,1.95
2008,Greece,TOTAL,19.62
2009,Greece,TOTAL,19.78
2009,Greece,INDUSTRIES,0.46
2009,Greece,ISIC4_GTT,2.19
2009,Greece,ISIC4_A01_A0210_A0322,17.13
2003,Bosnia and Herzegovina,INDUSTRIES,0.16
2004,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2004,Bosnia and Herzegovina,ISIC4_GTT,2.34
2004,Bosnia and Herzegovina,INDUSTRIES,0.18
2005,Bosnia and Herzegovina,INDUSTRIES,0.2
2005,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2005,Bosnia and Herzegovina,ISIC4_GTT,2.31
2018,Kyrgyzstan,ISIC4_GTT,1.46
2018,Kyrgyzstan,TOTAL,50.04
2019,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2019,Kyrgyzstan,INDUSTRIES,2.19
2019,Kyrgyzstan,ISIC4_GTT,1.46
2019,Kyrgyzstan,TOTAL,50.04
2020,Kyrgyzstan,INDUSTRIES,2.19
2020,Kyrgyzstan,ISIC4_GTT,1.46
2020,Kyrgyzstan,ISIC4_A01_A0210_A0322,46.38
2020,Kyrgyzstan,TOTAL,50.04
2006,Bosnia and Herzegovina,ISIC4_GTT,2.31
2006,Bosnia and Herzegovina,INDUSTRIES,0.22
2006,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2007,Bosnia and Herzegovina,INDUSTRIES,0.26
2007,Bosnia and Herzegovina,ISIC4_GTT,2.33
2007,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2008,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2008,Bosnia and Herzegovina,INDUSTRIES,0.28
2010,Greece,INDUSTRIES,0.36
2010,Greece,ISIC4_A01_A0210_A0322,17.14
2010,Greece,ISIC4_GTT,2.43
2010,Greece,TOTAL,19.94
2011,Greece,ISIC4_GTT,2.68
2011,Greece,INDUSTRIES,0.26
2011,Greece,ISIC4_A01_A0210_A0322,17.16
2011,Greece,TOTAL,20.1
2012,Greece,INDUSTRIES,0.25
2012,Greece,ISIC4_A01_A0210_A0322,16.76
2012,Greece,TOTAL,20.1
2012,Greece,ISIC4_GTT,3.09
2013,Greece,INDUSTRIES,0.25
2013,Greece,TOTAL,20.08
2013,Greece,ISIC4_A01_A0210_A0322,16.76
2013,Greece,ISIC4_GTT,3.07
2014,Greece,ISIC4_A01_A0210_A0322,16.76
2014,Greece,TOTAL,20.06
2014,Greece,INDUSTRIES,0.25
2014,Greece,ISIC4_GTT,3.05
2015,Greece,TOTAL,20.04
2015,Greece,ISIC4_A01_A0210_A0322,16.76
2015,Greece,ISIC4_GTT,3.03
2015,Greece,INDUSTRIES,0.25
2016,Greece,TOTAL,20.51
2016,Greece,ISIC4_A01_A0210_A0322,16.4
2016,Greece,ISIC4_GTT,3.41
2016,Greece,INDUSTRIES,0.69
2017,Greece,TOTAL,20.5
2017,Greece,INDUSTRIES,0.69
2008,Bosnia and Herzegovina,ISIC4_GTT,2.33
2009,Bosnia and Herzegovina,ISIC4_GTT,2.57
2009,Bosnia and Herzegovina,INDUSTRIES,0.28
2009,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2010,Bosnia and Herzegovina,INDUSTRIES,0.31
2010,Bosnia and Herzegovina,ISIC4_GTT,2.58
2010,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2011,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2011,Bosnia and Herzegovina,ISIC4_GTT,2.42
2011,Bosnia and Herzegovina,INDUSTRIES,0.4
2012,Bosnia and Herzegovina,ISIC4_GTT,2.42
2012,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2012,Bosnia and Herzegovina,INDUSTRIES,0.49
2013,Bosnia and Herzegovina,ISIC4_GTT,2.39
2013,Bosnia and Herzegovina,INDUSTRIES,0.51
2017,Greece,ISIC4_A01_A0210_A0322,16.4
2017,Greece,ISIC4_GTT,3.41
2018,Greece,INDUSTRIES,0.66
2018,Greece,ISIC4_GTT,3.41
2018,Greece,TOTAL,20.48
2018,Greece,ISIC4_A01_A0210_A0322,16.4
2019,Greece,TOTAL,20.46
2019,Greece,ISIC4_A01_A0210_A0322,16.4
2019,Greece,INDUSTRIES,0.65
2019,Greece,ISIC4_GTT,3.41
2013,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2014,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2014,Bosnia and Herzegovina,INDUSTRIES,0.41
2014,Bosnia and Herzegovina,ISIC4_GTT,2.33
2015,Bosnia and Herzegovina,INDUSTRIES,0.41
2015,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2015,Bosnia and Herzegovina,ISIC4_GTT,2.37
2000,Latvia,TOTAL,1.71
2000,Latvia,ISIC4_A01_A0210_A0322,0.27
2000,Latvia,ISIC4_GTT,0
2000,Latvia,INDUSTRIES,0
2001,Latvia,ISIC4_GTT,0
2001,Latvia,INDUSTRIES,0
2001,Latvia,TOTAL,1.58
2001,Latvia,ISIC4_A01_A0210_A0322,1.58
2002,Latvia,ISIC4_GTT,0
2002,Latvia,ISIC4_A01_A0210_A0322,0.3
2002,Latvia,TOTAL,1.44
2002,Latvia,INDUSTRIES,0
2003,Latvia,TOTAL,1.4
2003,Latvia,ISIC4_A01_A0210_A0322,0.29
2003,Latvia,ISIC4_GTT,0
2003,Latvia,INDUSTRIES,0
2004,Latvia,INDUSTRIES,0
2004,Latvia,ISIC4_GTT,0
2004,Latvia,ISIC4_A01_A0210_A0322,0.23
2004,Latvia,TOTAL,1.35
2005,Latvia,INDUSTRIES,0
2005,Latvia,TOTAL,1.31
2005,Latvia,ISIC4_A01_A0210_A0322,0.29
2005,Latvia,ISIC4_GTT,0
2006,Latvia,ISIC4_GTT,0
2006,Latvia,INDUSTRIES,0
2006,Latvia,TOTAL,1.26
2006,Latvia,ISIC4_A01_A0210_A0322,0.28
2007,Latvia,ISIC4_A01_A0210_A0322,0.28
2007,Latvia,TOTAL,1.22
2007,Latvia,INDUSTRIES,0.24
2007,Latvia,ISIC4_GTT,0.7
2008,Latvia,ISIC4_GTT,0.79
2008,Latvia,INDUSTRIES,0.27
2008,Latvia,TOTAL,1.35
2008,Latvia,ISIC4_A01_A0210_A0322,0.29
2009,Latvia,TOTAL,2.33
2009,Latvia,ISIC4_GTT,1.39
2009,Latvia,INDUSTRIES,0.48
2009,Latvia,ISIC4_A01_A0210_A0322,0.46
2016,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2016,Bosnia and Herzegovina,INDUSTRIES,0.44
2016,Bosnia and Herzegovina,ISIC4_GTT,2.34
2017,Bosnia and Herzegovina,ISIC4_GTT,2.22
2017,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2017,Bosnia and Herzegovina,INDUSTRIES,0.44
2018,Bosnia and Herzegovina,ISIC4_GTT,1.66
2018,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2010,Latvia,ISIC4_GTT,0.99
2010,Latvia,INDUSTRIES,0.34
2010,Latvia,TOTAL,1.62
2010,Latvia,ISIC4_A01_A0210_A0322,0.3
2011,Latvia,TOTAL,2.18
2011,Latvia,INDUSTRIES,0.46
2011,Latvia,ISIC4_A01_A0210_A0322,0.37
2011,Latvia,ISIC4_GTT,1.34
2012,Latvia,TOTAL,1.46
2012,Latvia,ISIC4_GTT,0.92
2018,Bosnia and Herzegovina,INDUSTRIES,0.41
2019,Bosnia and Herzegovina,INDUSTRIES,0.27
2019,Bosnia and Herzegovina,ISIC4_GTT,1.76
2019,Bosnia and Herzegovina,ISIC4_A01_A0210_A0322,0
2012,Latvia,INDUSTRIES,0.32
2012,Latvia,ISIC4_A01_A0210_A0322,0.23
2013,Latvia,TOTAL,1.39
2013,Latvia,ISIC4_A01_A0210_A0322,0.2
2013,Latvia,ISIC4_GTT,0.89
2013,Latvia,INDUSTRIES,0.29
2014,Latvia,ISIC4_GTT,0.56
2014,Latvia,INDUSTRIES,0.22
2014,Latvia,ISIC4_A01_A0210_A0322,0.22
2014,Latvia,TOTAL,0.99
2020,Greece,ISIC4_GTT,3.41
2020,Greece,TOTAL,20.48
2020,Greece,INDUSTRIES,0.66
2020,Greece,ISIC4_A01_A0210_A0322,16.4
2000,Hungary,TOTAL,10.09
2000,Hungary,INDUSTRIES,7.44
2000,Hungary,ISIC4_A01_A0210_A0322,1.22
2000,Hungary,ISIC4_GTT,1.43
2001,Hungary,TOTAL,10.02
2001,Hungary,ISIC4_A01_A0210_A0322,1.23
2015,Latvia,TOTAL,1.04
2015,Latvia,ISIC4_A01_A0210_A0322,0.29
2015,Latvia,INDUSTRIES,0.21
2015,Latvia,ISIC4_GTT,0.55
2016,Latvia,INDUSTRIES,0.2
2016,Latvia,TOTAL,1.1
2016,Latvia,ISIC4_A01_A0210_A0322,0.34
2016,Latvia,ISIC4_GTT,0.52
2017,Latvia,TOTAL,1.07
2017,Latvia,ISIC4_A01_A0210_A0322,0.33
2001,Hungary,ISIC4_GTT,1.43
2001,Hungary,INDUSTRIES,7.36
2002,Hungary,ISIC4_A01_A0210_A0322,1.18
2002,Hungary,INDUSTRIES,7.32
2002,Hungary,ISIC4_GTT,1.45
2002,Hungary,TOTAL,9.95
2003,Hungary,TOTAL,9.85
2003,Hungary,ISIC4_GTT,1.42
2003,Hungary,INDUSTRIES,7.29
2003,Hungary,ISIC4_A01_A0210_A0322,1.14
2017,Latvia,INDUSTRIES,0.22
2017,Latvia,ISIC4_GTT,0.52
2018,Latvia,ISIC4_GTT,0.54
2018,Latvia,INDUSTRIES,0.23
2018,Latvia,TOTAL,1.08
2018,Latvia,ISIC4_A01_A0210_A0322,0.32
2019,Latvia,TOTAL,1.05
2019,Latvia,ISIC4_A01_A0210_A0322,0.31
2019,Latvia,INDUSTRIES,0.21
2019,Latvia,ISIC4_GTT,0.52
2004,Hungary,INDUSTRIES,7.33
2004,Hungary,ISIC4_A01_A0210_A0322,1.02
2004,Hungary,TOTAL,9.76
2004,Hungary,ISIC4_GTT,1.41
2005,Hungary,INDUSTRIES,7.67
2005,Hungary,ISIC4_GTT,1.45
2005,Hungary,TOTAL,9.66
2005,Hungary,ISIC4_A01_A0210_A0322,0.55
2006,Hungary,INDUSTRIES,7.64
2006,Hungary,ISIC4_A01_A0210_A0322,0.53
2006,Hungary,TOTAL,9.57
2006,Hungary,ISIC4_GTT,1.4
2007,Hungary,ISIC4_GTT,1.34
2007,Hungary,INDUSTRIES,7.61
2007,Hungary,TOTAL,9.48
2007,Hungary,ISIC4_A01_A0210_A0322,0.52
2008,Hungary,ISIC4_A01_A0210_A0322,0.53
2008,Hungary,TOTAL,9.38
2008,Hungary,INDUSTRIES,7.52
2008,Hungary,ISIC4_GTT,1.33
2009,Hungary,INDUSTRIES,8.76
2009,Hungary,TOTAL,10.95
2009,Hungary,ISIC4_A01_A0210_A0322,0.64
2009,Hungary,ISIC4_GTT,1.55
2010,Hungary,ISIC4_A01_A0210_A0322,0.56
2010,Hungary,INDUSTRIES,7.4
2010,Hungary,TOTAL,9.27
2010,Hungary,ISIC4_GTT,1.32
2011,Hungary,ISIC4_GTT,1.28
2011,Hungary,TOTAL,9.02
2011,Hungary,INDUSTRIES,7.19
2011,Hungary,ISIC4_A01_A0210_A0322,0.56
2012,Hungary,ISIC4_GTT,1.24
2012,Hungary,ISIC4_A01_A0210_A0322,0.56
2012,Hungary,TOTAL,8.72
2012,Hungary,INDUSTRIES,6.93
2013,Hungary,ISIC4_GTT,1.17
2013,Hungary,ISIC4_A01_A0210_A0322,0.78
2013,Hungary,TOTAL,9.07
2013,Hungary,INDUSTRIES,7.11
2014,Hungary,ISIC4_GTT,0.92
2014,Hungary,INDUSTRIES,5.1
2014,Hungary,ISIC4_A01_A0210_A0322,0.76
2014,Hungary,TOTAL,6.78
2015,Hungary,ISIC4_GTT,0.98
2015,Hungary,ISIC4_A01_A0210_A0322,0.88
2015,Hungary,INDUSTRIES,5.1
2015,Hungary,TOTAL,6.96
2016,Hungary,INDUSTRIES,5.22
2016,Hungary,ISIC4_A01_A0210_A0322,0.68
2016,Hungary,ISIC4_GTT,0.93
2016,Hungary,TOTAL,6.84
2017,Hungary,ISIC4_GTT,1.14
2017,Hungary,INDUSTRIES,6.13
2017,Hungary,ISIC4_A01_A0210_A0322,0.9
2017,Hungary,TOTAL,8.18
2018,Hungary,TOTAL,8.49
2018,Hungary,ISIC4_A01_A0210_A0322,0.92
2018,Hungary,INDUSTRIES,6.44
2018,Hungary,ISIC4_GTT,1.14
2019,Hungary,TOTAL,7.71
2019,Hungary,ISIC4_GTT,1.13
2019,Hungary,INDUSTRIES,5.7
2019,Hungary,ISIC4_A01_A0210_A0322,0.86
2020,Hungary,ISIC4_A01_A0210_A0322,0.95
2020,Hungary,INDUSTRIES,5.98
2020,Hungary,TOTAL,8.07
2020,Hungary,ISIC4_GTT,1.14
2000,Iceland,INDUSTRIES,0.02
2000,Iceland,ISIC4_GTT,0.11
2000,Bulgaria,TOTAL,45.33
2000,Bulgaria,ISIC4_GTT,8.83
2000,Bulgaria,INDUSTRIES,27.74
2000,Bulgaria,ISIC4_A01_A0210_A0322,8.76
2001,Bulgaria,INDUSTRIES,28.66
2001,Bulgaria,ISIC4_A01_A0210_A0322,6.4
2001,Bulgaria,TOTAL,43.12
2001,Bulgaria,ISIC4_GTT,8.06
2002,Bulgaria,TOTAL,48.7
2002,Bulgaria,ISIC4_GTT,7.91
2000,Iceland,ISIC4_A01_A0210_A0322,0.1
2000,Iceland,TOTAL,0.22
2001,Iceland,ISIC4_A01_A0210_A0322,0.1
2001,Iceland,ISIC4_GTT,0.11
2001,Iceland,INDUSTRIES,0.02
2001,Iceland,TOTAL,0.22
2002,Iceland,ISIC4_GTT,0.11
2002,Iceland,TOTAL,0.22
2002,Iceland,ISIC4_A01_A0210_A0322,0.1
2002,Iceland,INDUSTRIES,0.02
2020,Latvia,INDUSTRIES,0.22
2020,Latvia,ISIC4_GTT,0.52
2020,Latvia,ISIC4_A01_A0210_A0322,0.33
2020,Latvia,TOTAL,1.07
2002,Bulgaria,INDUSTRIES,35.3
2002,Bulgaria,ISIC4_A01_A0210_A0322,5.49
2003,Bulgaria,ISIC4_A01_A0210_A0322,7.68
2003,Bulgaria,INDUSTRIES,33.04
2003,Bulgaria,ISIC4_GTT,7.4
2003,Bulgaria,TOTAL,48.13
2004,Bulgaria,TOTAL,47.56
2004,Bulgaria,ISIC4_GTT,7.52
2004,Bulgaria,INDUSTRIES,33.56
2004,Bulgaria,ISIC4_A01_A0210_A0322,6.48
2003,Iceland,ISIC4_A01_A0210_A0322,0.1
2003,Iceland,INDUSTRIES,0.02
2003,Iceland,TOTAL,0.22
2003,Iceland,ISIC4_GTT,0.11
2004,Iceland,ISIC4_GTT,0.11
2004,Iceland,INDUSTRIES,0.02
2004,Iceland,TOTAL,0.22
2004,Iceland,ISIC4_A01_A0210_A0322,0.1
2005,Iceland,ISIC4_A01_A0210_A0322,0.08
2005,Iceland,INDUSTRIES,0.06
2000,Lithuania,TOTAL,21.85
2000,Lithuania,ISIC4_A01_A0210_A0322,0.15
2000,Lithuania,INDUSTRIES,20.42
2000,Lithuania,ISIC4_GTT,1.29
2001,Lithuania,ISIC4_A01_A0210_A0322,0.38
2001,Lithuania,INDUSTRIES,18.33
2001,Lithuania,ISIC4_GTT,1.24
2001,Lithuania,TOTAL,19.96
2005,Iceland,TOTAL,0.25
2005,Iceland,ISIC4_GTT,0.11
2006,Iceland,ISIC4_GTT,0.11
2006,Iceland,INDUSTRIES,0.09
2006,Iceland,TOTAL,0.27
2006,Iceland,ISIC4_A01_A0210_A0322,0.06
2007,Iceland,INDUSTRIES,0.13
2007,Iceland,ISIC4_A01_A0210_A0322,0.05
2007,Iceland,TOTAL,0.29
2007,Iceland,ISIC4_GTT,0.11
2008,Iceland,ISIC4_GTT,0.12
2008,Iceland,ISIC4_A01_A0210_A0322,0.03
2008,Iceland,INDUSTRIES,0.17
2008,Iceland,TOTAL,0.31
2009,Iceland,ISIC4_A01_A0210_A0322,0.02
2009,Iceland,ISIC4_GTT,0.12
2009,Iceland,TOTAL,0.34
2009,Iceland,INDUSTRIES,0.2
2010,Iceland,ISIC4_GTT,0.12
2010,Iceland,ISIC4_A01_A0210_A0322,0
2005,Bulgaria,INDUSTRIES,33.16
2005,Bulgaria,ISIC4_A01_A0210_A0322,6.39
2005,Bulgaria,TOTAL,46.98
2005,Bulgaria,ISIC4_GTT,7.43
2006,Bulgaria,ISIC4_GTT,7.34
2006,Bulgaria,TOTAL,46.41
2006,Bulgaria,INDUSTRIES,32.77
2006,Bulgaria,ISIC4_A01_A0210_A0322,6.31
2007,Bulgaria,ISIC4_A01_A0210_A0322,5.17
2007,Bulgaria,INDUSTRIES,33.23
2002,Lithuania,ISIC4_A01_A0210_A0322,0.51
2002,Lithuania,ISIC4_GTT,1.23
2002,Lithuania,INDUSTRIES,17.49
2002,Lithuania,TOTAL,19.22
2003,Lithuania,ISIC4_GTT,1.22
2003,Lithuania,INDUSTRIES,16.63
2003,Lithuania,TOTAL,18.49
2003,Lithuania,ISIC4_A01_A0210_A0322,0.64
2004,Lithuania,TOTAL,17.75
2004,Lithuania,ISIC4_A01_A0210_A0322,0.65
2010,Iceland,INDUSTRIES,0.24
2010,Iceland,TOTAL,0.36
2011,Iceland,TOTAL,0.38
2011,Iceland,INDUSTRIES,0.26
2011,Iceland,ISIC4_A01_A0210_A0322,0
2011,Iceland,ISIC4_GTT,0.12
2012,Iceland,ISIC4_A01_A0210_A0322,0
2012,Iceland,TOTAL,0.4
2012,Iceland,ISIC4_GTT,0.13
2012,Iceland,INDUSTRIES,0.27
2007,Bulgaria,TOTAL,45.84
2007,Bulgaria,ISIC4_GTT,7.44
2008,Bulgaria,TOTAL,47.49
2008,Bulgaria,ISIC4_GTT,7.56
2008,Bulgaria,INDUSTRIES,32.42
2008,Bulgaria,ISIC4_A01_A0210_A0322,7.51
2009,Bulgaria,ISIC4_GTT,7.23
2009,Bulgaria,TOTAL,45.24
2009,Bulgaria,ISIC4_A01_A0210_A0322,7.36
2009,Bulgaria,INDUSTRIES,31.16
2010,Bulgaria,ISIC4_A01_A0210_A0322,6.94
2010,Bulgaria,TOTAL,44.05
2010,Bulgaria,ISIC4_GTT,6.98
2010,Bulgaria,INDUSTRIES,30.13
2011,Bulgaria,INDUSTRIES,32.56
2011,Bulgaria,ISIC4_A01_A0210_A0322,7.76
2011,Bulgaria,ISIC4_GTT,6.87
2011,Bulgaria,TOTAL,47.19
2012,Bulgaria,TOTAL,42.24
2012,Bulgaria,ISIC4_GTT,7.01
2013,Iceland,ISIC4_A01_A0210_A0322,0
2013,Iceland,TOTAL,0.4
2013,Iceland,INDUSTRIES,0.28
2013,Iceland,ISIC4_GTT,0.12
2014,Iceland,ISIC4_GTT,0.1
2014,Iceland,TOTAL,0.37
2014,Iceland,ISIC4_A01_A0210_A0322,0
2014,Iceland,INDUSTRIES,0.27
2015,Iceland,TOTAL,0.38
2015,Iceland,ISIC4_A01_A0210_A0322,0
2004,Lithuania,INDUSTRIES,15.88
2004,Lithuania,ISIC4_GTT,1.22
2005,Lithuania,ISIC4_A01_A0210_A0322,0.58
2005,Lithuania,ISIC4_GTT,1.06
2005,Lithuania,INDUSTRIES,13.04
2005,Lithuania,TOTAL,17.02
2006,Lithuania,TOTAL,16.67
2006,Lithuania,INDUSTRIES,14.66
2006,Lithuania,ISIC4_A01_A0210_A0322,0.75
2006,Lithuania,ISIC4_GTT,1.27
2015,Iceland,INDUSTRIES,0.27
2015,Iceland,ISIC4_GTT,0.11
2016,Iceland,ISIC4_GTT,0.11
2016,Iceland,TOTAL,0.35
2016,Iceland,ISIC4_A01_A0210_A0322,0
2016,Iceland,INDUSTRIES,0.27
2017,Iceland,INDUSTRIES,0.28
2017,Iceland,ISIC4_A01_A0210_A0322,0
2017,Iceland,TOTAL,0.39
2017,Iceland,ISIC4_GTT,0.11
2012,Bulgaria,INDUSTRIES,28.21
2012,Bulgaria,ISIC4_A01_A0210_A0322,7.02
2013,Bulgaria,INDUSTRIES,27.36
2013,Bulgaria,ISIC4_A01_A0210_A0322,6.1
2013,Bulgaria,ISIC4_GTT,6.96
2013,Bulgaria,TOTAL,40.42
2014,Bulgaria,TOTAL,39.74
2014,Bulgaria,INDUSTRIES,27.81
2014,Bulgaria,ISIC4_GTT,6.56
2014,Bulgaria,ISIC4_A01_A0210_A0322,5.37
2015,Bulgaria,ISIC4_A01_A0210_A0322,6.13
2015,Bulgaria,INDUSTRIES,28.83
2015,Bulgaria,ISIC4_GTT,6.65
2015,Bulgaria,TOTAL,41.61
2016,Bulgaria,INDUSTRIES,28.74
2016,Bulgaria,ISIC4_A01_A0210_A0322,6.71
2016,Bulgaria,TOTAL,42.05
2016,Bulgaria,ISIC4_GTT,6.61
2017,Bulgaria,ISIC4_A01_A0210_A0322,6.17
2017,Bulgaria,TOTAL,41.82
2007,Lithuania,ISIC4_GTT,0.97
2007,Lithuania,INDUSTRIES,10.41
2007,Lithuania,ISIC4_A01_A0210_A0322,0.59
2007,Lithuania,TOTAL,16.32
2008,Lithuania,TOTAL,13.37
2008,Lithuania,ISIC4_A01_A0210_A0322,0.74
2008,Lithuania,INDUSTRIES,11.47
2008,Lithuania,ISIC4_GTT,1.17
2009,Lithuania,INDUSTRIES,8.78
2009,Lithuania,ISIC4_A01_A0210_A0322,0.64
2018,Iceland,ISIC4_GTT,0.11
2018,Iceland,TOTAL,0.39
2018,Iceland,INDUSTRIES,0.28
2018,Iceland,ISIC4_A01_A0210_A0322,0
2019,Iceland,INDUSTRIES,0.28
2019,Iceland,ISIC4_A01_A0210_A0322,0
2019,Iceland,ISIC4_GTT,0.11
2019,Iceland,TOTAL,0.39
2020,Iceland,TOTAL,0.39
2020,Iceland,ISIC4_A01_A0210_A0322,0
2017,Bulgaria,INDUSTRIES,28.97
2017,Bulgaria,ISIC4_GTT,6.69
2018,Bulgaria,INDUSTRIES,28.35
2018,Bulgaria,ISIC4_GTT,6.39
2018,Bulgaria,TOTAL,40.1
2018,Bulgaria,ISIC4_A01_A0210_A0322,5.35
2019,Bulgaria,INDUSTRIES,27.76
2019,Bulgaria,ISIC4_GTT,6.41
2019,Bulgaria,ISIC4_A01_A0210_A0322,5.9
2019,Bulgaria,TOTAL,40.08
2009,Lithuania,TOTAL,10.42
2009,Lithuania,ISIC4_GTT,1
2010,Lithuania,TOTAL,7.47
2010,Lithuania,ISIC4_GTT,0.8
2010,Lithuania,INDUSTRIES,6.16
2010,Lithuania,ISIC4_A01_A0210_A0322,0.51
2011,Lithuania,TOTAL,4.52
2011,Lithuania,INDUSTRIES,3.61
2011,Lithuania,ISIC4_GTT,0.56
2011,Lithuania,ISIC4_A01_A0210_A0322,0.35
2020,Iceland,INDUSTRIES,0.28
2020,Iceland,ISIC4_GTT,0.11
2004,Malta,TOTAL,68.51
2004,Malta,ISIC4_A01_A0210_A0322,22.93
2004,Malta,INDUSTRIES,1.09
2004,Malta,ISIC4_GTT,44.5
2005,Malta,TOTAL,70.65
2005,Malta,ISIC4_GTT,45.62
2005,Malta,INDUSTRIES,1.3
2005,Malta,ISIC4_A01_A0210_A0322,24.14
2012,Lithuania,INDUSTRIES,2.94
2012,Lithuania,TOTAL,3.87
2012,Lithuania,ISIC4_A01_A0210_A0322,0.35
2012,Lithuania,ISIC4_GTT,0.57
2013,Lithuania,INDUSTRIES,2.23
2013,Lithuania,ISIC4_GTT,0.62
2013,Lithuania,ISIC4_A01_A0210_A0322,0.37
2013,Lithuania,TOTAL,3.22
2014,Lithuania,ISIC4_A01_A0210_A0322,0.42
2014,Lithuania,TOTAL,2.58
2006,Malta,INDUSTRIES,1.46
2006,Malta,ISIC4_A01_A0210_A0322,26.76
2006,Malta,TOTAL,71.76
2006,Malta,ISIC4_GTT,43.87
2007,Malta,ISIC4_GTT,39.84
2007,Malta,INDUSTRIES,1.55
2007,Malta,ISIC4_A01_A0210_A0322,31.48
2007,Malta,TOTAL,72.87
2008,Malta,TOTAL,70.89
2008,Malta,ISIC4_A01_A0210_A0322,31.32
2014,Lithuania,ISIC4_GTT,0.96
2014,Lithuania,INDUSTRIES,1.2
2015,Lithuania,INDUSTRIES,1.32
2015,Lithuania,ISIC4_GTT,0.92
2015,Lithuania,TOTAL,2.75
2015,Lithuania,ISIC4_A01_A0210_A0322,0.43
2016,Lithuania,TOTAL,2.22
2016,Lithuania,ISIC4_GTT,0.95
2016,Lithuania,INDUSTRIES,0.84
2016,Lithuania,ISIC4_A01_A0210_A0322,0.43
2008,Malta,ISIC4_GTT,38.15
2008,Malta,INDUSTRIES,1.62
2009,Malta,TOTAL,62.77
2009,Malta,INDUSTRIES,1.62
2009,Malta,ISIC4_A01_A0210_A0322,26.67
2009,Malta,ISIC4_GTT,34.48
2010,Malta,TOTAL,80.99
2010,Malta,ISIC4_A01_A0210_A0322,39.34
2010,Malta,INDUSTRIES,2.07
2010,Malta,ISIC4_GTT,39.59
2020,Bulgaria,ISIC4_GTT,6.19
2020,Bulgaria,INDUSTRIES,25.72
2020,Bulgaria,ISIC4_A01_A0210_A0322,5.61
2020,Bulgaria,TOTAL,37.52
2000,Romania,ISIC4_A01_A0210_A0322,0.88
2000,Romania,TOTAL,9.03
2000,Romania,INDUSTRIES,6.22
2000,Romania,ISIC4_GTT,1.94
2001,Romania,TOTAL,8.48
2001,Romania,INDUSTRIES,5.65
2017,Lithuania,ISIC4_GTT,0.94
2017,Lithuania,INDUSTRIES,0.5
2017,Lithuania,ISIC4_A01_A0210_A0322,0.42
2017,Lithuania,TOTAL,1.87
2018,Lithuania,TOTAL,1.83
2018,Lithuania,ISIC4_A01_A0210_A0322,0.41
2018,Lithuania,ISIC4_GTT,0.99
2018,Lithuania,INDUSTRIES,0.44
2019,Lithuania,ISIC4_A01_A0210_A0322,0.41
2019,Lithuania,INDUSTRIES,0.44
2011,Malta,ISIC4_GTT,32.39
2011,Malta,ISIC4_A01_A0210_A0322,41.15
2011,Malta,INDUSTRIES,1.91
2011,Malta,TOTAL,75.45
2012,Malta,INDUSTRIES,1.99
2012,Malta,TOTAL,79.41
