Year,GeoAreaName,Bioclimatic belt,Land cover,Value
2018,Kyrgyzstan,ALPINE,TERRESTRIAL_BARREN,8607.77
2018,Kyrgyzstan,MONTANE,SPARSE_NAT_VEG,14389.86
2018,Kyrgyzstan,ALPINE,SPARSE_NAT_VEG,2137.05
2018,Kyrgyzstan,REMAIN_MOUNT,TERRESTRIAL_BARREN,229.82
2018,Kyrgyzstan,ALPINE,CROPLAND,2842.06
2018,Kyrgyzstan,NIVAL,INLAND_WATER,1.03
2018,Kyrgyzstan,NIVAL,CROPLAND,64.07
2018,Kyrgyzstan,NIVAL,TERRESTRIAL_BARREN,1745.94
2018,Kyrgyzstan,REMAIN_MOUNT,TREE_COVERED,184.91
2018,Kyrgyzstan,ALPINE,TREE_COVERED,511.39
2018,Kyrgyzstan,MONTANE,SHRUB_COVERED,1862.86
2018,Kyrgyzstan,TOTAL,TREE_COVERED,13630.89
2018,Kyrgyzstan,ALPINE,SHRUB_COVERED,161.4
2018,Kyrgyzstan,NIVAL,GLACIERS,1952.92
2018,Kyrgyzstan,ALPINE,INLAND_WATER,17.43
2018,Kyrgyzstan,MONTANE,INLAND_WATER,612.49
2018,Kyrgyzstan,REMAIN_MOUNT,GRASSLAND,3057.49
2018,Kyrgyzstan,TOTAL,MGCI,137155.25
2018,Kyrgyzstan,MONTANE,CROPLAND,31164.87
2018,Kyrgyzstan,TOTAL,SHRUB_COVERED,2899.55
2018,Kyrgyzstan,NIVAL,MGCI,2135.69
2018,Kyrgyzstan,TOTAL,ARTIFICIAL,302.21
2018,Kyrgyzstan,REMAIN_MOUNT,MGCI,12203.92
2018,Kyrgyzstan,MONTANE,ARTIFICIAL,67.49
2018,Kyrgyzstan,MONTANE,MGCI,104480.53
2018,Kyrgyzstan,TOTAL,SPARSE_NAT_VEG,20055.89
2018,Kyrgyzstan,TOTAL,GRASSLAND,78418.97
2018,Kyrgyzstan,NIVAL,SPARSE_NAT_VEG,138.95
2018,Kyrgyzstan,TOTAL,TERRESTRIAL_BARREN,16931.35
2018,Kyrgyzstan,ALPINE,GLACIERS,3624.15
2018,Kyrgyzstan,MONTANE,GRASSLAND,58538.81
2018,Kyrgyzstan,REMAIN_MOUNT,SHRUB_COVERED,826.69
2018,Kyrgyzstan,MONTANE,TREE_COVERED,12913.98
2018,Kyrgyzstan,NIVAL,TREE_COVERED,20.61
2018,Kyrgyzstan,MONTANE,TERRESTRIAL_BARREN,6347.82
2018,Kyrgyzstan,REMAIN_MOUNT,SPARSE_NAT_VEG,3390.04
2000,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,0.76
2000,Liechtenstein,TOTAL,SPARSE_NAT_VEG,0.7
2000,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,1.73
2000,Liechtenstein,TOTAL,TREE_COVERED,101.31
2000,Liechtenstein,MONTANE,TREE_COVERED,94.95
2000,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,0.13
2000,Liechtenstein,MONTANE,INLAND_WATER,1.02
2000,Liechtenstein,ALPINE,GRASSLAND,1.62
2000,Liechtenstein,ALPINE,CROPLAND,0.02
2000,Liechtenstein,MONTANE,MGCI,145.41
2000,Liechtenstein,MONTANE,SPARSE_NAT_VEG,0.3
2000,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,2.49
2000,Liechtenstein,TOTAL,CROPLAND,21.01
2000,Liechtenstein,ALPINE,TREE_COVERED,6.36
2000,Liechtenstein,MONTANE,GRASSLAND,29.34
2000,Liechtenstein,MONTANE,CROPLAND,20.98
2000,Liechtenstein,TOTAL,ARTIFICIAL,2.34
2000,Liechtenstein,ALPINE,MGCI,8.01
2000,Liechtenstein,TOTAL,GRASSLAND,30.97
2000,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,0.13
2000,Liechtenstein,MONTANE,ARTIFICIAL,2.34
2000,Liechtenstein,ALPINE,SPARSE_NAT_VEG,0.4
2000,Liechtenstein,TOTAL,MGCI,153.42
2000,Liechtenstein,TOTAL,INLAND_WATER,1.02
2005,Liechtenstein,MONTANE,MGCI,136.43
2005,Liechtenstein,MONTANE,INLAND_WATER,0.99
2005,Liechtenstein,TOTAL,MGCI,144.44
2005,Liechtenstein,MONTANE,SPARSE_NAT_VEG,0.3
2005,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,2.49
2005,Liechtenstein,ALPINE,SPARSE_NAT_VEG,0.4
2005,Liechtenstein,TOTAL,GRASSLAND,32.72
2005,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,0.13
2005,Liechtenstein,ALPINE,CROPLAND,0.02
2005,Liechtenstein,TOTAL,ARTIFICIAL,11.35
2005,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,0.76
2005,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,1.73
2005,Liechtenstein,TOTAL,SPARSE_NAT_VEG,0.7
2005,Liechtenstein,MONTANE,GRASSLAND,31.09
2005,Liechtenstein,ALPINE,GRASSLAND,1.62
2005,Liechtenstein,MONTANE,CROPLAND,15.51
2005,Liechtenstein,MONTANE,ARTIFICIAL,11.35
2005,Liechtenstein,TOTAL,CROPLAND,15.53
2005,Liechtenstein,TOTAL,INLAND_WATER,0.99
2005,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,0.13
2005,Liechtenstein,ALPINE,TREE_COVERED,6.36
2005,Liechtenstein,MONTANE,TREE_COVERED,89.7
2005,Liechtenstein,ALPINE,MGCI,8.01
2005,Liechtenstein,TOTAL,TREE_COVERED,96.06
2010,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,1.73
2010,Liechtenstein,MONTANE,TREE_COVERED,88.59
2010,Liechtenstein,TOTAL,SPARSE_NAT_VEG,0.7
2010,Liechtenstein,MONTANE,GRASSLAND,31.51
2010,Liechtenstein,TOTAL,INLAND_WATER,0.99
2010,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,0.13
2010,Liechtenstein,ALPINE,MGCI,8.01
2010,Liechtenstein,TOTAL,CROPLAND,16.19
2010,Liechtenstein,MONTANE,INLAND_WATER,0.99
2010,Liechtenstein,ALPINE,GRASSLAND,1.62
2010,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,0.76
2010,Liechtenstein,TOTAL,TREE_COVERED,94.95
2010,Liechtenstein,ALPINE,TREE_COVERED,6.36
2010,Liechtenstein,MONTANE,CROPLAND,16.17
2010,Liechtenstein,TOTAL,ARTIFICIAL,11.38
2010,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,2.49
2010,Liechtenstein,MONTANE,ARTIFICIAL,11.38
2010,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,0.13
2010,Liechtenstein,MONTANE,SPARSE_NAT_VEG,0.3
2010,Liechtenstein,TOTAL,GRASSLAND,33.14
2010,Liechtenstein,ALPINE,SPARSE_NAT_VEG,0.4
2010,Liechtenstein,TOTAL,MGCI,144.41
2010,Liechtenstein,ALPINE,CROPLAND,0.02
2010,Liechtenstein,MONTANE,MGCI,136.4
2015,Liechtenstein,ALPINE,GRASSLAND,1.62
2015,Liechtenstein,TOTAL,CROPLAND,17.91
2015,Liechtenstein,MONTANE,INLAND_WATER,0.99
2015,Liechtenstein,TOTAL,ARTIFICIAL,11.38
2015,Liechtenstein,MONTANE,CROPLAND,17.88
2015,Liechtenstein,TOTAL,MGCI,144.41
2015,Liechtenstein,ALPINE,SPARSE_NAT_VEG,0.4
2015,Liechtenstein,MONTANE,SPARSE_NAT_VEG,0.3
2015,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,1.73
2015,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,0.76
2015,Liechtenstein,ALPINE,TREE_COVERED,6.36
2015,Liechtenstein,MONTANE,TREE_COVERED,85.03
2015,Liechtenstein,TOTAL,SPARSE_NAT_VEG,0.7
2015,Liechtenstein,ALPINE,MGCI,8.01
2015,Liechtenstein,TOTAL,INLAND_WATER,0.99
2015,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,0.13
2015,Liechtenstein,TOTAL,GRASSLAND,34.98
2015,Liechtenstein,MONTANE,GRASSLAND,33.36
2015,Liechtenstein,ALPINE,CROPLAND,0.02
2015,Liechtenstein,MONTANE,ARTIFICIAL,11.38
2015,Liechtenstein,MONTANE,MGCI,136.4
2015,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,2.49
2015,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,0.13
2015,Liechtenstein,TOTAL,TREE_COVERED,91.39
2018,Liechtenstein,MONTANE,TREE_COVERED,85.08
2018,Liechtenstein,TOTAL,HERB_AQUA_FLOOD,0.13
2018,Liechtenstein,MONTANE,SPARSE_NAT_VEG,0.3
2018,Liechtenstein,TOTAL,CROPLAND,18.04
2018,Liechtenstein,MONTANE,GRASSLAND,32.99
2018,Liechtenstein,TOTAL,ARTIFICIAL,11.38
2018,Liechtenstein,TOTAL,INLAND_WATER,0.99
2018,Liechtenstein,ALPINE,TREE_COVERED,6.36
2018,Liechtenstein,TOTAL,TERRESTRIAL_BARREN,2.69
2018,Liechtenstein,ALPINE,SPARSE_NAT_VEG,0.4
2018,Liechtenstein,TOTAL,MGCI,144.22
2018,Liechtenstein,ALPINE,TERRESTRIAL_BARREN,1.73
2018,Liechtenstein,MONTANE,CROPLAND,18.01
2018,Liechtenstein,ALPINE,CROPLAND,0.02
2018,Liechtenstein,TOTAL,TREE_COVERED,91.44
2018,Liechtenstein,ALPINE,GRASSLAND,1.62
2018,Liechtenstein,MONTANE,ARTIFICIAL,11.38
2018,Liechtenstein,TOTAL,GRASSLAND,34.61
2018,Liechtenstein,MONTANE,MGCI,136.21
2018,Liechtenstein,ALPINE,MGCI,8.01
2018,Liechtenstein,MONTANE,HERB_AQUA_FLOOD,0.13
2018,Liechtenstein,MONTANE,INLAND_WATER,0.99
2018,Liechtenstein,TOTAL,SPARSE_NAT_VEG,0.7
2018,Liechtenstein,MONTANE,TERRESTRIAL_BARREN,0.96
2000,Luxembourg,TOTAL,TREE_COVERED,21.31
2000,Luxembourg,MONTANE,TREE_COVERED,21.31
2000,Luxembourg,MONTANE,MGCI,48.53
2000,Luxembourg,MONTANE,INLAND_WATER,0.51
2000,Luxembourg,TOTAL,MGCI,48.53
2000,Luxembourg,TOTAL,INLAND_WATER,0.51
2000,Luxembourg,MONTANE,GRASSLAND,8.15
2000,Luxembourg,TOTAL,ARTIFICIAL,0.12
2000,Luxembourg,TOTAL,CROPLAND,19.08
2000,Luxembourg,MONTANE,CROPLAND,19.08
2000,Luxembourg,MONTANE,ARTIFICIAL,0.12
2000,Luxembourg,TOTAL,GRASSLAND,8.15
2005,Luxembourg,MONTANE,INLAND_WATER,0.51
2005,Luxembourg,MONTANE,ARTIFICIAL,0.43
2005,Luxembourg,TOTAL,INLAND_WATER,0.51
2005,Luxembourg,TOTAL,MGCI,48.22
2005,Luxembourg,MONTANE,GRASSLAND,8.15
2005,Luxembourg,TOTAL,ARTIFICIAL,0.43
2005,Luxembourg,MONTANE,MGCI,48.22
2005,Luxembourg,MONTANE,CROPLAND,19.26
2005,Luxembourg,MONTANE,TREE_COVERED,20.81
2005,Luxembourg,TOTAL,GRASSLAND,8.15
2005,Luxembourg,TOTAL,CROPLAND,19.26
2005,Luxembourg,TOTAL,TREE_COVERED,20.81
2010,Luxembourg,TOTAL,ARTIFICIAL,0.43
2010,Luxembourg,TOTAL,TREE_COVERED,20.57
2010,Luxembourg,MONTANE,TREE_COVERED,20.57
2010,Luxembourg,TOTAL,GRASSLAND,8.15
2010,Luxembourg,TOTAL,INLAND_WATER,0.51
2010,Luxembourg,MONTANE,GRASSLAND,8.15
2010,Luxembourg,MONTANE,CROPLAND,19.51
2010,Luxembourg,TOTAL,CROPLAND,19.51
2010,Luxembourg,MONTANE,MGCI,48.22
2010,Luxembourg,MONTANE,INLAND_WATER,0.51
2010,Luxembourg,MONTANE,ARTIFICIAL,0.43
2010,Luxembourg,TOTAL,MGCI,48.22
2015,Luxembourg,MONTANE,MGCI,48.22
2015,Luxembourg,MONTANE,CROPLAND,19.51
2015,Luxembourg,MONTANE,GRASSLAND,8.15
2015,Luxembourg,MONTANE,INLAND_WATER,0.51
2015,Luxembourg,TOTAL,INLAND_WATER,0.51
2015,Luxembourg,TOTAL,ARTIFICIAL,0.43
2015,Luxembourg,MONTANE,ARTIFICIAL,0.43
2015,Luxembourg,TOTAL,TREE_COVERED,20.57
2015,Luxembourg,TOTAL,CROPLAND,19.51
2015,Luxembourg,TOTAL,MGCI,48.22
2015,Luxembourg,TOTAL,GRASSLAND,8.15
2015,Luxembourg,MONTANE,TREE_COVERED,20.57
2018,Luxembourg,MONTANE,TREE_COVERED,21.25
2018,Luxembourg,TOTAL,CROPLAND,19.08
2018,Luxembourg,TOTAL,MGCI,48.22
2018,Luxembourg,TOTAL,INLAND_WATER,0.51
2018,Luxembourg,TOTAL,TREE_COVERED,21.25
2018,Luxembourg,MONTANE,ARTIFICIAL,0.43
2018,Luxembourg,MONTANE,CROPLAND,19.08
2018,Luxembourg,MONTANE,GRASSLAND,7.9
2018,Luxembourg,MONTANE,MGCI,48.22
2018,Luxembourg,MONTANE,INLAND_WATER,0.51
2018,Luxembourg,TOTAL,ARTIFICIAL,0.43
2018,Luxembourg,TOTAL,GRASSLAND,7.9
2000,Republic of Moldova,MONTANE,MGCI,64.78
2000,Republic of Moldova,TOTAL,ARTIFICIAL,0.26
2000,Republic of Moldova,TOTAL,CROPLAND,16.91
2000,Republic of Moldova,MONTANE,TREE_COVERED,47.86
2000,Republic of Moldova,TOTAL,TREE_COVERED,47.86
2000,Republic of Moldova,MONTANE,ARTIFICIAL,0.26
2000,Republic of Moldova,MONTANE,CROPLAND,16.91
2000,Republic of Moldova,TOTAL,MGCI,64.78
2005,Republic of Moldova,TOTAL,CROPLAND,14.31
2005,Republic of Moldova,MONTANE,CROPLAND,14.31
2005,Republic of Moldova,MONTANE,TREE_COVERED,48.26
2005,Republic of Moldova,MONTANE,ARTIFICIAL,2.47
2005,Republic of Moldova,MONTANE,MGCI,62.57
2005,Republic of Moldova,TOTAL,MGCI,62.57
2005,Republic of Moldova,TOTAL,TREE_COVERED,48.26
2005,Republic of Moldova,TOTAL,ARTIFICIAL,2.47
2010,Republic of Moldova,MONTANE,ARTIFICIAL,2.47
2010,Republic of Moldova,TOTAL,ARTIFICIAL,2.47
2010,Republic of Moldova,MONTANE,TREE_COVERED,48.45
2010,Republic of Moldova,TOTAL,TREE_COVERED,48.45
2010,Republic of Moldova,TOTAL,MGCI,62.57
2010,Republic of Moldova,TOTAL,CROPLAND,14.12
2010,Republic of Moldova,MONTANE,CROPLAND,14.12
2010,Republic of Moldova,MONTANE,MGCI,62.57
2015,Republic of Moldova,MONTANE,ARTIFICIAL,2.47
2015,Republic of Moldova,TOTAL,TREE_COVERED,48.84
2015,Republic of Moldova,MONTANE,MGCI,62.57
2015,Republic of Moldova,TOTAL,ARTIFICIAL,2.47
2015,Republic of Moldova,MONTANE,CROPLAND,13.73
2015,Republic of Moldova,MONTANE,TREE_COVERED,48.84
2015,Republic of Moldova,TOTAL,CROPLAND,13.73
2015,Republic of Moldova,TOTAL,MGCI,62.57
2018,Republic of Moldova,MONTANE,ARTIFICIAL,2.47
2018,Republic of Moldova,TOTAL,ARTIFICIAL,2.47
2018,Republic of Moldova,TOTAL,TREE_COVERED,48.84
2018,Republic of Moldova,MONTANE,TREE_COVERED,48.84
2018,Republic of Moldova,TOTAL,MGCI,62.57
2018,Republic of Moldova,MONTANE,CROPLAND,13.73
2018,Republic of Moldova,MONTANE,MGCI,62.57
2018,Republic of Moldova,TOTAL,CROPLAND,13.73
2000,Montenegro,MONTANE,TREE_COVERED,8186.65
2000,Montenegro,TOTAL,INLAND_WATER,33.98
2000,Montenegro,TOTAL,SHRUB_COVERED,10.29
2000,Montenegro,REMAIN_MOUNT,TERRESTRIAL_BARREN,0.78
2000,Montenegro,ALPINE,TREE_COVERED,0.56
2000,Montenegro,TOTAL,TERRESTRIAL_BARREN,25.04
2000,Montenegro,ALPINE,MGCI,15.56
2000,Montenegro,ALPINE,TERRESTRIAL_BARREN,1.12
2000,Montenegro,TOTAL,SPARSE_NAT_VEG,85.18
2000,Montenegro,MONTANE,ARTIFICIAL,20.65
2000,Montenegro,TOTAL,GRASSLAND,1425.12
2000,Montenegro,MONTANE,INLAND_WATER,33.84
2000,Montenegro,REMAIN_MOUNT,MGCI,63.04
2000,Montenegro,MONTANE,MGCI,11845.33
2000,Montenegro,TOTAL,CROPLAND,2258
2000,Montenegro,MONTANE,SHRUB_COVERED,9.3
2000,Montenegro,TOTAL,TREE_COVERED,8228.97
2000,Montenegro,MONTANE,HERB_AQUA_FLOOD,1.34
2000,Montenegro,ALPINE,CROPLAND,5.72
2000,Montenegro,ALPINE,SPARSE_NAT_VEG,1.26
2000,Montenegro,REMAIN_MOUNT,TREE_COVERED,41.76
2000,Montenegro,MONTANE,SPARSE_NAT_VEG,83.92
2000,Montenegro,REMAIN_MOUNT,GRASSLAND,0.49
2000,Montenegro,REMAIN_MOUNT,SHRUB_COVERED,0.99
2000,Montenegro,TOTAL,HERB_AQUA_FLOOD,1.55
2000,Montenegro,TOTAL,ARTIFICIAL,20.65
2000,Montenegro,REMAIN_MOUNT,HERB_AQUA_FLOOD,0.21
2000,Montenegro,ALPINE,GRASSLAND,9.28
2000,Montenegro,MONTANE,CROPLAND,2232.7
2000,Montenegro,MONTANE,GRASSLAND,1415.34
2000,Montenegro,MONTANE,TERRESTRIAL_BARREN,23.14
2000,Montenegro,TOTAL,MGCI,11923.92
2000,Montenegro,REMAIN_MOUNT,INLAND_WATER,0.14
2000,Montenegro,REMAIN_MOUNT,CROPLAND,19.58
2005,Montenegro,REMAIN_MOUNT,GRASSLAND,0.49
2005,Montenegro,TOTAL,TREE_COVERED,8369.06
2005,Montenegro,ALPINE,SPARSE_NAT_VEG,1.26
2005,Montenegro,ALPINE,GRASSLAND,9.28
2005,Montenegro,MONTANE,INLAND_WATER,33.84
2005,Montenegro,MONTANE,SPARSE_NAT_VEG,84.85
2005,Montenegro,MONTANE,ARTIFICIAL,21.49
2005,Montenegro,TOTAL,GRASSLAND,1417.68
2005,Montenegro,ALPINE,MGCI,15.56
2005,Montenegro,REMAIN_MOUNT,SHRUB_COVERED,0.85
2005,Montenegro,MONTANE,HERB_AQUA_FLOOD,1.55
2005,Montenegro,MONTANE,TREE_COVERED,8326.17
2005,Montenegro,TOTAL,SHRUB_COVERED,10.07
2005,Montenegro,REMAIN_MOUNT,HERB_AQUA_FLOOD,0.21
2005,Montenegro,TOTAL,MGCI,11921.99
2005,Montenegro,MONTANE,GRASSLAND,1407.91
2005,Montenegro,ALPINE,CROPLAND,5.72
2005,Montenegro,TOTAL,ARTIFICIAL,21.49
2005,Montenegro,REMAIN_MOUNT,INLAND_WATER,0.14
2005,Montenegro,TOTAL,CROPLAND,2123.42
2005,Montenegro,ALPINE,TERRESTRIAL_BARREN,1.12
2005,Montenegro,TOTAL,INLAND_WATER,33.98
2005,Montenegro,MONTANE,CROPLAND,2098.54
2005,Montenegro,MONTANE,MGCI,11843.39
2005,Montenegro,REMAIN_MOUNT,TREE_COVERED,42.33
2005,Montenegro,REMAIN_MOUNT,CROPLAND,19.16
2005,Montenegro,MONTANE,SHRUB_COVERED,9.23
2005,Montenegro,REMAIN_MOUNT,MGCI,63.04
2005,Montenegro,TOTAL,HERB_AQUA_FLOOD,1.76
2005,Montenegro,TOTAL,TERRESTRIAL_BARREN,25.21
2005,Montenegro,TOTAL,SPARSE_NAT_VEG,86.1
2005,Montenegro,MONTANE,TERRESTRIAL_BARREN,23.31
2005,Montenegro,REMAIN_MOUNT,TERRESTRIAL_BARREN,0.78
2005,Montenegro,ALPINE,TREE_COVERED,0.56
2010,Montenegro,ALPINE,TERRESTRIAL_BARREN,1.12
2010,Montenegro,MONTANE,SPARSE_NAT_VEG,86.39
2010,Montenegro,REMAIN_MOUNT,TERRESTRIAL_BARREN,0.85
2010,Montenegro,ALPINE,CROPLAND,5.72
2010,Montenegro,MONTANE,SHRUB_COVERED,9.58
2010,Montenegro,TOTAL,TERRESTRIAL_BARREN,26.59
2010,Montenegro,MONTANE,HERB_AQUA_FLOOD,1.55
2010,Montenegro,TOTAL,SHRUB_COVERED,10.43
2010,Montenegro,MONTANE,GRASSLAND,1383.52
2010,Montenegro,MONTANE,TERRESTRIAL_BARREN,24.62
2010,Montenegro,TOTAL,SPARSE_NAT_VEG,87.65
2010,Montenegro,ALPINE,SPARSE_NAT_VEG,1.26
2010,Montenegro,MONTANE,CROPLAND,1872.22
2010,Montenegro,REMAIN_MOUNT,MGCI,62.97
2010,Montenegro,TOTAL,CROPLAND,1896.96
2010,Montenegro,TOTAL,ARTIFICIAL,24.86
2010,Montenegro,REMAIN_MOUNT,INLAND_WATER,0.14
2010,Montenegro,REMAIN_MOUNT,CROPLAND,19.02
2010,Montenegro,REMAIN_MOUNT,HERB_AQUA_FLOOD,0.21
2010,Montenegro,TOTAL,MGCI,11915.69
2010,Montenegro,REMAIN_MOUNT,TREE_COVERED,42.4
2010,Montenegro,TOTAL,HERB_AQUA_FLOOD,1.76
2010,Montenegro,ALPINE,TREE_COVERED,0.56
2010,Montenegro,ALPINE,GRASSLAND,9.28
2010,Montenegro,MONTANE,ARTIFICIAL,24.86
2010,Montenegro,MONTANE,INLAND_WATER,33.84
2010,Montenegro,MONTANE,TREE_COVERED,8570.3
2010,Montenegro,TOTAL,TREE_COVERED,8613.25
2010,Montenegro,ALPINE,MGCI,15.56
2010,Montenegro,REMAIN_MOUNT,SHRUB_COVERED,0.85
2010,Montenegro,REMAIN_MOUNT,GRASSLAND,0.49
2010,Montenegro,TOTAL,GRASSLAND,1393.29
2010,Montenegro,MONTANE,MGCI,11837.17
2010,Montenegro,TOTAL,INLAND_WATER,33.98
2015,Montenegro,MONTANE,HERB_AQUA_FLOOD,1.62
2015,Montenegro,TOTAL,GRASSLAND,1381
2015,Montenegro,REMAIN_MOUNT,CROPLAND,19.09
2015,Montenegro,TOTAL,INLAND_WATER,33.98
2015,Montenegro,TOTAL,MGCI,11907.07
2015,Montenegro,MONTANE,ARTIFICIAL,30.73
2015,Montenegro,ALPINE,CROPLAND,5.72
2015,Montenegro,REMAIN_MOUNT,GRASSLAND,0.49
2015,Montenegro,TOTAL,TERRESTRIAL_BARREN,28.77
2015,Montenegro,MONTANE,TERRESTRIAL_BARREN,26.8
2015,Montenegro,MONTANE,GRASSLAND,1371.23
2015,Montenegro,TOTAL,HERB_AQUA_FLOOD,1.9
2015,Montenegro,ALPINE,GRASSLAND,9.28
2015,Montenegro,REMAIN_MOUNT,INLAND_WATER,0.14
2015,Montenegro,ALPINE,TERRESTRIAL_BARREN,1.12
2015,Montenegro,TOTAL,SPARSE_NAT_VEG,88.22
2015,Montenegro,MONTANE,TREE_COVERED,8632.47
2015,Montenegro,ALPINE,TREE_COVERED,0.56
2015,Montenegro,TOTAL,TREE_COVERED,8675.29
2015,Montenegro,ALPINE,SPARSE_NAT_VEG,1.26
2015,Montenegro,TOTAL,ARTIFICIAL,30.73
2015,Montenegro,TOTAL,CROPLAND,1839.16
2015,Montenegro,ALPINE,MGCI,15.56
2015,Montenegro,MONTANE,CROPLAND,1814.35
2015,Montenegro,REMAIN_MOUNT,HERB_AQUA_FLOOD,0.28
2015,Montenegro,MONTANE,MGCI,11828.55
2015,Montenegro,MONTANE,SHRUB_COVERED,8.88
2015,Montenegro,REMAIN_MOUNT,MGCI,62.97
2015,Montenegro,MONTANE,SPARSE_NAT_VEG,86.96
2015,Montenegro,MONTANE,INLAND_WATER,33.84
2015,Montenegro,REMAIN_MOUNT,SHRUB_COVERED,0.85
2015,Montenegro,TOTAL,SHRUB_COVERED,9.72
2015,Montenegro,REMAIN_MOUNT,TERRESTRIAL_BARREN,0.85
2015,Montenegro,REMAIN_MOUNT,TREE_COVERED,42.26
2018,Montenegro,MONTANE,TREE_COVERED,8592.89
2018,Montenegro,ALPINE,TREE_COVERED,0.56
2018,Montenegro,TOTAL,MGCI,11904.64
2018,Montenegro,MONTANE,HERB_AQUA_FLOOD,1.83
2018,Montenegro,ALPINE,SPARSE_NAT_VEG,1.26
2018,Montenegro,TOTAL,CROPLAND,1863.83
2018,Montenegro,MONTANE,SPARSE_NAT_VEG,87.18
2018,Montenegro,MONTANE,MGCI,11826.11
2018,Montenegro,REMAIN_MOUNT,MGCI,62.97
2018,Montenegro,MONTANE,CROPLAND,1839.02
2018,Montenegro,TOTAL,ARTIFICIAL,31.08
2018,Montenegro,ALPINE,CROPLAND,5.72
2018,Montenegro,TOTAL,HERB_AQUA_FLOOD,2.12
2018,Montenegro,TOTAL,GRASSLAND,1392.98
2018,Montenegro,REMAIN_MOUNT,TREE_COVERED,42.26
2018,Montenegro,TOTAL,TERRESTRIAL_BARREN,30.63
2018,Montenegro,REMAIN_MOUNT,TERRESTRIAL_BARREN,0.85
2018,Montenegro,TOTAL,TREE_COVERED,8635.7
2018,Montenegro,ALPINE,TERRESTRIAL_BARREN,1.12
2018,Montenegro,MONTANE,SHRUB_COVERED,9.16
2018,Montenegro,MONTANE,TERRESTRIAL_BARREN,28.66
2018,Montenegro,REMAIN_MOUNT,SHRUB_COVERED,0.85
2018,Montenegro,TOTAL,SPARSE_NAT_VEG,88.44
2018,Montenegro,MONTANE,INLAND_WATER,33.84
2018,Montenegro,REMAIN_MOUNT,INLAND_WATER,0.14
2018,Montenegro,ALPINE,GRASSLAND,9.28
2018,Montenegro,TOTAL,INLAND_WATER,33.98
2018,Montenegro,MONTANE,GRASSLAND,1383.21
2018,Montenegro,REMAIN_MOUNT,HERB_AQUA_FLOOD,0.28
2018,Montenegro,ALPINE,MGCI,15.56
2018,Montenegro,TOTAL,SHRUB_COVERED,10.01
2018,Montenegro,MONTANE,ARTIFICIAL,31.08
2018,Montenegro,REMAIN_MOUNT,GRASSLAND,0.49
2018,Montenegro,REMAIN_MOUNT,CROPLAND,19.09
2000,Poland,MONTANE,INLAND_WATER,56.72
2000,Poland,ALPINE,TREE_COVERED,47.65
2000,Poland,MONTANE,TERRESTRIAL_BARREN,0.31
2000,Poland,ALPINE,MGCI,61.88
2000,Poland,TOTAL,TREE_COVERED,9328.99
2000,Poland,MONTANE,TREE_COVERED,9281.34
2000,Poland,TOTAL,INLAND_WATER,57.34
2000,Poland,MONTANE,MGCI,14359.7
2000,Poland,TOTAL,SPARSE_NAT_VEG,0.98
2000,Poland,TOTAL,ARTIFICIAL,130.86
2000,Poland,TOTAL,CROPLAND,4100.58
2000,Poland,ALPINE,INLAND_WATER,0.63
2000,Poland,NIVAL,GRASSLAND,0.01
2000,Poland,MONTANE,CROPLAND,4100.58
2000,Poland,MONTANE,GRASSLAND,976.58
2000,Poland,MONTANE,ARTIFICIAL,130.86
2000,Poland,TOTAL,TERRESTRIAL_BARREN,5.92
2000,Poland,TOTAL,MGCI,14421.59
2000,Poland,ALPINE,GRASSLAND,14.23
2000,Poland,ALPINE,SPARSE_NAT_VEG,0.43
2000,Poland,NIVAL,TERRESTRIAL_BARREN,0.1
2000,Poland,MONTANE,SPARSE_NAT_VEG,0.54
2000,Poland,TOTAL,GRASSLAND,990.82
2000,Poland,ALPINE,TERRESTRIAL_BARREN,5.51
2000,Poland,NIVAL,MGCI,0.01
2000,Poland,MONTANE,HERB_AQUA_FLOOD,1.2
2000,Poland,TOTAL,HERB_AQUA_FLOOD,1.2
2005,Poland,NIVAL,MGCI,0.01
2005,Poland,MONTANE,HERB_AQUA_FLOOD,1.27
2005,Poland,NIVAL,GRASSLAND,0.01
2005,Poland,MONTANE,ARTIFICIAL,272.15
2005,Poland,TOTAL,ARTIFICIAL,272.15
2005,Poland,ALPINE,GRASSLAND,14.23
