Year,GeoAreaName,Age,Freq,Location,Sex,Type of speed,Value
2013,Czechia,,,,,2MT10MBPS,6.38553
2013,Czechia,,,,,10MBPS,10.8658
2013,Czechia,,,,,ANYS,27.16395
2014,Czechia,,,,,256KT2MBPS,0.05581
2014,Czechia,,,,,2MT10MBPS,5.94056
2014,Czechia,,,,,10MBPS,11.91631
2014,Czechia,,,,,ANYS,28.47548
2015,Czechia,,,,,10MBPS,19.97306
2016,Ireland,,,,,10MBPS,23.01588
2016,Ireland,,,,,2MT10MBPS,5.43555
2016,Ireland,,,,,256KT2MBPS,0.392
2017,Ireland,,,,,10MBPS,24.68848
2017,Ireland,,,,,256KT2MBPS,0.24366
2017,Ireland,,,,,2MT10MBPS,4.38138
2017,Ireland,,,,,ANYS,29.31351
2018,Ireland,,,,,10MBPS,25.85625
2018,Ireland,,,,,2MT10MBPS,3.5604
2015,Czechia,,,,,ANYS,27.99964
2015,Czechia,,,,,2MT10MBPS,7.81492
2015,Czechia,,,,,256KT2MBPS,0.21167
2016,Czechia,,,,,10MBPS,22.67594
2016,Czechia,,,,,ANYS,29.16119
2016,Czechia,,,,,256KT2MBPS,0.16541
2016,Czechia,,,,,2MT10MBPS,6.31983
2017,Czechia,,,,,ANYS,29.87371
2017,Czechia,,,,,10MBPS,24.94196
2018,Ireland,,,,,256KT2MBPS,0.16568
2018,Ireland,,,,,ANYS,29.58233
2019,Ireland,,,,,256KT2MBPS,0.13776
2019,Ireland,,,,,ANYS,29.87221
2019,Ireland,,,,,10MBPS,26.97438
2019,Ireland,,,,,2MT10MBPS,2.76006
2020,Ireland,,,,,10MBPS,28.2937
2020,Ireland,,,,,2MT10MBPS,2.17176
2020,Ireland,,,,,256KT2MBPS,0.19439
2017,Czechia,,,,,256KT2MBPS,0.10043
2017,Czechia,,,,,2MT10MBPS,4.83131
2018,Czechia,,,,,ANYS,30.59288
2018,Czechia,,,,,10MBPS,27.1935
2018,Czechia,,,,,2MT10MBPS,3.32419
2018,Czechia,,,,,256KT2MBPS,0.07518
2019,Czechia,,,,,10MBPS,32.67492
2019,Czechia,,,,,ANYS,35.49074
2019,Czechia,,,,,2MT10MBPS,2.77055
2019,Czechia,,,,,256KT2MBPS,0.04528
2020,Czechia,,,,,ANYS,36.51546
2020,Czechia,,,,,2MT10MBPS,2.11773
2020,Czechia,,,,,256KT2MBPS,0.03322
2020,Czechia,,,,,10MBPS,34.36451
2021,Czechia,,,,,ANYS,37.56959
2021,Czechia,,,,,10MBPS,35.99643
2021,Czechia,,,,,2MT10MBPS,1.48961
2021,Czechia,,,,,256KT2MBPS,0.08355
2020,Ireland,,,,,ANYS,30.65986
2021,Ireland,,,,,10MBPS,29.81914
2021,Ireland,,,,,ANYS,31.62516
2021,Ireland,,,,,2MT10MBPS,1.61632
2021,Ireland,,,,,256KT2MBPS,0.18971
2000,Italy,,,,,ANYS,0.20187
2001,Italy,,,,,ANYS,0.68427
2002,Italy,,,,,ANYS,1.48842
2003,Italy,,,,,ANYS,3.91814
2004,Italy,,,,,ANYS,8.16531
2005,Italy,,,,,ANYS,11.72204
2006,Italy,,,,,ANYS,14.54293
2007,Italy,,,,,ANYS,17.2208
2008,Italy,,,,,ANYS,19.03995
2008,Italy,,,,,2MT10MBPS,11.40294
2008,Italy,,,,,256KT2MBPS,6.14499
2008,Italy,,,,,10MBPS,1.49202
2009,Italy,,,,,ANYS,20.28872
2000,Denmark,,,,,ANYS,1.25453
2001,Denmark,,,,,ANYS,4.43968
2002,Denmark,,,,,ANYS,8.39045
2003,Denmark,,,,,ANYS,13.31082
2004,Denmark,,,,,ANYS,18.7901
2005,Denmark,,,,,ANYS,24.71998
2006,Denmark,,,,,ANYS,31.7948
2007,Denmark,,,,,10MBPS,2.46697
2007,Denmark,,,,,256KT2MBPS,10.56315
2015,Azerbaijan,,,,,2MT10MBPS,7.39486
2016,Azerbaijan,,,,,10MBPS,1.44637
2016,Azerbaijan,,,,,2MT10MBPS,6.87024
2016,Azerbaijan,,,,,256KT2MBPS,9.76296
2016,Azerbaijan,,,,,ANYS,18.07956
2017,Azerbaijan,,,,,10MBPS,1.45567
2017,Azerbaijan,,,,,2MT10MBPS,7.32702
2017,Azerbaijan,,,,,256KT2MBPS,9.14117
2017,Azerbaijan,,,,,ANYS,17.92386
2020,Norway,,,,,2MT10MBPS,1.27563
2020,Norway,,,,,256KT2MBPS,0.11153
2021,Norway,,,,,ANYS,44.19122
2001,Poland,,,,,ANYS,0.03104
2002,Poland,,,,,ANYS,0.31486
2003,Poland,,,,,ANYS,0.50685
2004,Poland,,,,,ANYS,2.26931
2005,Poland,,,,,ANYS,2.45013
2006,Poland,,,,,ANYS,7.55218
2009,Italy,,,,,2MT10MBPS,14.19393
2009,Italy,,,,,256KT2MBPS,4.7989
2009,Italy,,,,,10MBPS,1.62816
2010,Italy,,,,,ANYS,21.89484
2010,Italy,,,,,2MT10MBPS,15.77181
2010,Italy,,,,,256KT2MBPS,4.26552
2010,Italy,,,,,10MBPS,1.85751
2011,Italy,,,,,2MT10MBPS,17.6477
2011,Italy,,,,,ANYS,22.52144
2007,Denmark,,,,,2MT10MBPS,20.92904
2007,Denmark,,,,,ANYS,34.73791
2008,Denmark,,,,,ANYS,36.4487
2008,Denmark,,,,,256KT2MBPS,3.30224
2008,Denmark,,,,,10MBPS,6.45759
2008,Denmark,,,,,2MT10MBPS,25.95676
2009,Denmark,,,,,256KT2MBPS,1.799
2009,Denmark,,,,,10MBPS,12.85431
2009,Denmark,,,,,2MT10MBPS,21.48444
2011,Italy,,,,,256KT2MBPS,2.87965
2011,Italy,,,,,10MBPS,1.8411
2012,Italy,,,,,ANYS,22.86647
2012,Italy,,,,,2MT10MBPS,17.13078
2012,Italy,,,,,10MBPS,2.92137
2012,Italy,,,,,256KT2MBPS,2.34448
2013,Italy,,,,,2MT10MBPS,16.87694
2013,Italy,,,,,10MBPS,3.89465
2013,Italy,,,,,256KT2MBPS,1.7745
2009,Denmark,,,,,ANYS,36.6005
2010,Denmark,,,,,256KT2MBPS,1.21859
2010,Denmark,,,,,10MBPS,18.08972
2010,Denmark,,,,,ANYS,38.05555
2010,Denmark,,,,,2MT10MBPS,17.88626
2011,Denmark,,,,,2MT10MBPS,11.31301
2011,Denmark,,,,,10MBPS,25.27575
2011,Denmark,,,,,ANYS,38.43689
2011,Denmark,,,,,256KT2MBPS,0.98032
2007,Poland,,,,,ANYS,10.83541
2008,Poland,,,,,ANYS,11.58451
2009,Poland,,,,,10MBPS,0.57793
2009,Poland,,,,,2MT10MBPS,3.39045
2009,Poland,,,,,256KT2MBPS,6.44727
2009,Poland,,,,,ANYS,14.51422
2010,Poland,,,,,10MBPS,1.32622
2010,Poland,,,,,2MT10MBPS,4.98748
2010,Poland,,,,,256KT2MBPS,5.05689
2010,Poland,,,,,ANYS,15.1785
2011,Poland,,,,,ANYS,18.05276
2011,Poland,,,,,10MBPS,2.65213
2011,Poland,,,,,256KT2MBPS,3.06087
2011,Poland,,,,,2MT10MBPS,6.01778
2012,Poland,,,,,256KT2MBPS,1.99161
2012,Poland,,,,,10MBPS,4.24301
2012,Poland,,,,,2MT10MBPS,5.99715
2012,Poland,,,,,ANYS,17.83177
2013,Italy,,,,,ANYS,23.23391
2014,Italy,,,,,ANYS,23.84254
2014,Italy,,,,,2MT10MBPS,18.30116
2014,Italy,,,,,10MBPS,5.23033
2014,Italy,,,,,256KT2MBPS,0.29673
2015,Italy,,,,,ANYS,24.73759
2015,Italy,,,,,2MT10MBPS,17.46053
2015,Italy,,,,,10MBPS,6.96565
2015,Italy,,,,,256KT2MBPS,0.31141
2012,Denmark,,,,,ANYS,38.91378
2012,Denmark,,,,,256KT2MBPS,0.98351
2012,Denmark,,,,,2MT10MBPS,8.72317
2012,Denmark,,,,,10MBPS,29.05068
2013,Denmark,,,,,ANYS,40.39548
2013,Denmark,,,,,256KT2MBPS,0.84691
2013,Denmark,,,,,2MT10MBPS,5.93636
2013,Denmark,,,,,10MBPS,33.61221
2014,Denmark,,,,,256KT2MBPS,0.70411
2013,Poland,,,,,256KT2MBPS,1.07517
2013,Poland,,,,,10MBPS,6.54065
2013,Poland,,,,,2MT10MBPS,7.2386
2013,Poland,,,,,ANYS,18.2117
2014,Poland,,,,,ANYS,18.74936
2014,Poland,,,,,256KT2MBPS,0.68867
2014,Poland,,,,,2MT10MBPS,6.91098
2014,Poland,,,,,10MBPS,7.72166
2015,Poland,,,,,256KT2MBPS,0.45779
2016,Italy,,,,,ANYS,25.88762
2016,Italy,,,,,10MBPS,14.52111
2016,Italy,,,,,2MT10MBPS,11.21858
2016,Italy,,,,,256KT2MBPS,0.14792
2017,Italy,,,,,2MT10MBPS,8.8378
2017,Italy,,,,,256KT2MBPS,0.20736
2017,Italy,,,,,ANYS,27.6421
2017,Italy,,,,,10MBPS,18.59694
2018,Italy,,,,,ANYS,28.65504
2014,Denmark,,,,,2MT10MBPS,4.6579
2014,Denmark,,,,,10MBPS,36.08026
2014,Denmark,,,,,ANYS,41.44228
2015,Denmark,,,,,ANYS,42.35732
2015,Denmark,,,,,256KT2MBPS,0.6487
2015,Denmark,,,,,2MT10MBPS,3.37053
2015,Denmark,,,,,10MBPS,38.33808
2016,Denmark,,,,,10MBPS,39.34321
2016,Denmark,,,,,ANYS,43.13062
2016,Denmark,,,,,2MT10MBPS,3.00652
2016,Denmark,,,,,256KT2MBPS,0.25508
2017,Denmark,,,,,10MBPS,40.70698
2017,Denmark,,,,,256KT2MBPS,0.23572
2017,Denmark,,,,,2MT10MBPS,2.33924
2017,Denmark,,,,,ANYS,43.78153
2018,Denmark,,,,,2MT10MBPS,2.00006
2018,Denmark,,,,,ANYS,43.97507
2018,Denmark,,,,,10MBPS,41.30724
2018,Italy,,,,,10MBPS,21.5485
2018,Italy,,,,,2MT10MBPS,6.93031
2018,Italy,,,,,256KT2MBPS,0.17623
2019,Italy,,,,,ANYS,29.25012
2019,Italy,,,,,10MBPS,23.27521
2019,Italy,,,,,256KT2MBPS,0.6086
2019,Italy,,,,,2MT10MBPS,5.3663
2020,Italy,,,,,256KT2MBPS,0.472
2020,Italy,,,,,ANYS,30.46825
2018,Azerbaijan,,,,,2MT10MBPS,8.19155
2018,Azerbaijan,,,,,256KT2MBPS,8.37772
2018,Azerbaijan,,,,,10MBPS,2.05578
2018,Azerbaijan,,,,,ANYS,18.62506
2019,Azerbaijan,,,,,ANYS,18.98817
2019,Azerbaijan,,,,,2MT10MBPS,9.57004
2019,Azerbaijan,,,,,256KT2MBPS,6.85473
2019,Azerbaijan,,,,,10MBPS,2.56341
2020,Azerbaijan,,,,,ANYS,19.40188
2015,Poland,,,,,2MT10MBPS,5.22861
2015,Poland,,,,,10MBPS,9.39613
2015,Poland,,,,,ANYS,18.84553
2016,Poland,,,,,256KT2MBPS,0.3298
2016,Poland,,,,,2MT10MBPS,5.52487
2016,Poland,,,,,10MBPS,10.63693
2016,Poland,,,,,ANYS,19.01769
2017,Poland,,,,,10MBPS,11.64721
2017,Poland,,,,,ANYS,19.80929
2018,Denmark,,,,,256KT2MBPS,0.1829
2019,Denmark,,,,,2MT10MBPS,1.61846
2019,Denmark,,,,,10MBPS,41.41053
2019,Denmark,,,,,ANYS,43.764
2019,Denmark,,,,,256KT2MBPS,0.15697
2020,Denmark,,,,,256KT2MBPS,0.14695
2020,Denmark,,,,,2MT10MBPS,1.22962
2020,Denmark,,,,,10MBPS,42.50664
2020,Denmark,,,,,ANYS,44.46347
2020,Italy,,,,,10MBPS,25.88073
2020,Italy,,,,,2MT10MBPS,4.11552
2021,Italy,,,,,ANYS,31.54355
2021,Italy,,,,,10MBPS,28.37882
2021,Italy,,,,,2MT10MBPS,3.0116
2021,Italy,,,,,256KT2MBPS,0.15313
2003,Kazakhstan,,,,,ANYS,0.00647
2004,Kazakhstan,,,,,ANYS,0.01287
2005,Kazakhstan,,,,,ANYS,0.01914
2020,Azerbaijan,,,,,2MT10MBPS,9.89496
2020,Azerbaijan,,,,,10MBPS,2.91028
2020,Azerbaijan,,,,,256KT2MBPS,6.59664
2021,Azerbaijan,,,,,2MT10MBPS,10.99664
2021,Azerbaijan,,,,,ANYS,19.93258
2021,Azerbaijan,,,,,10MBPS,4.08671
2021,Azerbaijan,,,,,256KT2MBPS,4.84922
2000,Austria,,,,,ANYS,2.37815
2001,Austria,,,,,ANYS,3.98775
2021,Denmark,,,,,256KT2MBPS,0.13694
2021,Denmark,,,,,10MBPS,42.87445
2021,Denmark,,,,,ANYS,44.64887
2021,Denmark,,,,,2MT10MBPS,1.05797
2001,Estonia,,,,,ANYS,1.25894
2002,Estonia,,,,,ANYS,3.37142
2003,Estonia,,,,,ANYS,6.58807
2004,Estonia,,,,,ANYS,10.17828
2005,Estonia,,,,,ANYS,13.22839
2017,Poland,,,,,2MT10MBPS,4.26078
2017,Poland,,,,,256KT2MBPS,0.16789
2018,Poland,,,,,256KT2MBPS,0.1121
2018,Poland,,,,,2MT10MBPS,2.77404
2018,Poland,,,,,10MBPS,15.00687
2018,Poland,,,,,ANYS,20.38195
2019,Poland,,,,,256KT2MBPS,0.08784
2019,Poland,,,,,2MT10MBPS,2.54008
2019,Poland,,,,,10MBPS,15.63621
2006,Estonia,,,,,ANYS,18.32616
2007,Estonia,,,,,ANYS,19.76385
2008,Estonia,,,,,ANYS,22.03871
2009,Estonia,,,,,2MT10MBPS,11.47891
2009,Estonia,,,,,10MBPS,2.28706
2009,Estonia,,,,,256KT2MBPS,8.79531
2009,Estonia,,,,,ANYS,23.5004
2010,Estonia,,,,,ANYS,26.12646
2010,Estonia,,,,,2MT10MBPS,13.39402
2002,Austria,,,,,ANYS,5.58238
2003,Austria,,,,,ANYS,7.40138
2004,Austria,,,,,ANYS,10.64713
2005,Austria,,,,,ANYS,14.27003
2006,Austria,,,,,ANYS,17.32028
2007,Austria,,,,,ANYS,19.5546
2008,Austria,,,,,ANYS,20.77842
2009,Austria,,,,,ANYS,22.51634
2010,Austria,,,,,ANYS,24.51802
2006,Kazakhstan,,,,,ANYS,0.19276
2007,Kazakhstan,,,,,ANYS,1.68916
2008,Kazakhstan,,,,,ANYS,2.08255
2009,Kazakhstan,,,,,ANYS,3.51988
2009,Kazakhstan,,,,,256KT2MBPS,0.80563
2009,Kazakhstan,,,,,2MT10MBPS,2.35245
2009,Kazakhstan,,,,,10MBPS,0.06445
2010,Kazakhstan,,,,,ANYS,5.22978
2011,Kazakhstan,,,,,ANYS,7.07623
2010,Estonia,,,,,10MBPS,3.01344
2010,Estonia,,,,,256KT2MBPS,8.85084
2011,Estonia,,,,,2MT10MBPS,14.4236
2011,Estonia,,,,,256KT2MBPS,6.39364
2011,Estonia,,,,,ANYS,26.28736
2011,Estonia,,,,,10MBPS,4.22991
2012,Estonia,,,,,256KT2MBPS,5.7459
2012,Estonia,,,,,10MBPS,5.89
2012,Estonia,,,,,2MT10MBPS,13.63465
2012,Kazakhstan,,,,,10MBPS,1.80007
2012,Kazakhstan,,,,,ANYS,9.57325
2012,Kazakhstan,,,,,2MT10MBPS,4.21449
2012,Kazakhstan,,,,,256KT2MBPS,2.74922
2013,Kazakhstan,,,,,ANYS,11.29282
2013,Kazakhstan,,,,,2MT10MBPS,5.21068
2013,Kazakhstan,,,,,10MBPS,3.92484
2013,Kazakhstan,,,,,256KT2MBPS,1.6102
2014,Kazakhstan,,,,,2MT10MBPS,5.3207
2012,Estonia,,,,,ANYS,26.42411
2013,Estonia,,,,,2MT10MBPS,8.56787
2013,Estonia,,,,,256KT2MBPS,4.61076
2013,Estonia,,,,,ANYS,27.38641
2013,Estonia,,,,,10MBPS,14.03274
2014,Estonia,,,,,256KT2MBPS,3.19834
2014,Estonia,,,,,2MT10MBPS,8.67507
2014,Estonia,,,,,10MBPS,16.35038
2014,Estonia,,,,,ANYS,28.22379
2015,Estonia,,,,,ANYS,29.68645
2015,Estonia,,,,,10MBPS,19.77406
2015,Estonia,,,,,256KT2MBPS,4.66494
2015,Estonia,,,,,2MT10MBPS,5.24745
2016,Estonia,,,,,ANYS,31.49706
2016,Estonia,,,,,2MT10MBPS,5.13213
2016,Estonia,,,,,10MBPS,22.93685
2016,Estonia,,,,,256KT2MBPS,3.42808
2017,Estonia,,,,,ANYS,32.51894
2019,Poland,,,,,ANYS,20.36172
2020,Poland,,,,,256KT2MBPS,0.08354
2020,Poland,,,,,2MT10MBPS,2.0855
2020,Poland,,,,,10MBPS,17.00008
2020,Poland,,,,,ANYS,21.77875
2021,Poland,,,,,2MT10MBPS,1.65496
2021,Poland,,,,,10MBPS,18.39929
2021,Poland,,,,,ANYS,22.65728
2021,Poland,,,,,256KT2MBPS,0.06613
2017,Estonia,,,,,256KT2MBPS,3.09028
2017,Estonia,,,,,2MT10MBPS,3.39304
2017,Estonia,,,,,10MBPS,26.03562
2018,Estonia,,,,,10MBPS,28.40333
2018,Estonia,,,,,ANYS,33.3679
2018,Estonia,,,,,2MT10MBPS,2.30685
2018,Estonia,,,,,256KT2MBPS,2.65772
2019,Estonia,,,,,2MT10MBPS,1.61344
2019,Estonia,,,,,ANYS,33.84528
2014,Kazakhstan,,,,,ANYS,12.20989
2014,Kazakhstan,,,,,256KT2MBPS,1.50181
2014,Kazakhstan,,,,,10MBPS,4.87181
2015,Kazakhstan,,,,,256KT2MBPS,1.52277
2015,Kazakhstan,,,,,ANYS,12.90094
2015,Kazakhstan,,,,,10MBPS,5.6661
2015,Kazakhstan,,,,,2MT10MBPS,4.30087
2016,Kazakhstan,,,,,10MBPS,7.05022
2016,Kazakhstan,,,,,2MT10MBPS,4.81373
2019,Estonia,,,,,10MBPS,30.04652
2019,Estonia,,,,,256KT2MBPS,2.18532
2020,Estonia,,,,,256KT2MBPS,1.89673
2020,Estonia,,,,,2MT10MBPS,1.35583
2020,Estonia,,,,,10MBPS,31.02327
2020,Estonia,,,,,ANYS,34.27583
2021,Estonia,,,,,2MT10MBPS,1.31376
2021,Estonia,,,,,ANYS,37.44289
2021,Estonia,,,,,10MBPS,34.6263
2000,Portugal,,,,,ANYS,0.2442
2001,Portugal,,,,,ANYS,0.95756
2002,Portugal,,,,,ANYS,2.49826
2003,Portugal,,,,,ANYS,4.79341
2004,Portugal,,,,,ANYS,7.98333
2005,Portugal,,,,,ANYS,11.07484
2006,Portugal,,,,,ANYS,13.50241
2007,Portugal,,,,,2MT10MBPS,8.87749
2007,Portugal,,,,,ANYS,14.4531
2016,Kazakhstan,,,,,256KT2MBPS,1.13433
2016,Kazakhstan,,,,,ANYS,12.99827
2017,Kazakhstan,,,,,2MT10MBPS,5.39072
2017,Kazakhstan,,,,,256KT2MBPS,0.3893
2017,Kazakhstan,,,,,ANYS,14.06566
2017,Kazakhstan,,,,,10MBPS,7.77731
2018,Kazakhstan,,,,,256KT2MBPS,0.36358
2018,Kazakhstan,,,,,ANYS,13.27698
2018,Kazakhstan,,,,,10MBPS,6.88528
2011,Austria,,,,,256KT2MBPS,0.30985
2011,Austria,,,,,10MBPS,9.04519
2011,Austria,,,,,2MT10MBPS,15.6831
2011,Austria,,,,,ANYS,24.99881
2012,Austria,,,,,10MBPS,10.14279
2012,Austria,,,,,2MT10MBPS,15.37433
2012,Austria,,,,,ANYS,25.27037
2012,Austria,,,,,256KT2MBPS,0.23726
2013,Austria,,,,,2MT10MBPS,14.3522
2021,Estonia,,,,,256KT2MBPS,1.50282
2000,Finland,,,,,ANYS,0.67617
2001,Finland,,,,,ANYS,2.58288
2002,Finland,,,,,ANYS,5.25901
2003,Finland,,,,,ANYS,9.4207
2004,Finland,,,,,ANYS,15.30181
2005,Finland,,,,,ANYS,22.38246
2006,Finland,,,,,ANYS,27.13506
2007,Finland,,,,,ANYS,30.57468
2007,Portugal,,,,,10MBPS,2.95788
2007,Portugal,,,,,256KT2MBPS,3.42549
2008,Portugal,,,,,256KT2MBPS,1.32024
2008,Portugal,,,,,2MT10MBPS,6.74049
2008,Portugal,,,,,10MBPS,7.19048
2008,Portugal,,,,,ANYS,15.45632
2009,Portugal,,,,,256KT2MBPS,0.9158
2009,Portugal,,,,,2MT10MBPS,6.06531
2009,Portugal,,,,,10MBPS,10.84704
2008,Finland,,,,,256KT2MBPS,12.1957
2008,Finland,,,,,10MBPS,3.04892
2008,Finland,,,,,ANYS,30.4516
2008,Finland,,,,,2MT10MBPS,15.2258
2009,Finland,,,,,256KT2MBPS,11.44449
2009,Finland,,,,,10MBPS,4.68269
2009,Finland,,,,,ANYS,29.32486
2009,Finland,,,,,2MT10MBPS,13.18645
2010,Finland,,,,,ANYS,29.07553
2010,Finland,,,,,2MT10MBPS,12.43644
2010,Finland,,,,,10MBPS,9.54641
2010,Finland,,,,,256KT2MBPS,7.08523
2011,Finland,,,,,10MBPS,12.34372
2011,Finland,,,,,256KT2MBPS,3.70441
2011,Finland,,,,,ANYS,29.80606
2011,Finland,,,,,2MT10MBPS,13.75793
2012,Finland,,,,,ANYS,30.43301
2012,Finland,,,,,10MBPS,18.21252
2012,Finland,,,,,2MT10MBPS,10.09446
2012,Finland,,,,,256KT2MBPS,2.23685
2013,Finland,,,,,ANYS,31.62788
2013,Finland,,,,,10MBPS,20.416
2013,Finland,,,,,256KT2MBPS,1.36058
2013,Finland,,,,,2MT10MBPS,9.13976
2014,Finland,,,,,256KT2MBPS,0.9741
2014,Finland,,,,,10MBPS,23.5524
2014,Finland,,,,,ANYS,32.19847
2013,Austria,,,,,ANYS,26.32808
2013,Austria,,,,,10MBPS,11.6162
2013,Austria,,,,,256KT2MBPS,0.15331
2014,Austria,,,,,256KT2MBPS,0.12286
2014,Austria,,,,,10MBPS,13.32894
2014,Austria,,,,,2MT10MBPS,14.15154
2014,Austria,,,,,ANYS,27.60334
2015,Austria,,,,,256KT2MBPS,2.09085
2015,Austria,,,,,2MT10MBPS,11.1404
2018,Kazakhstan,,,,,2MT10MBPS,5.5065
2019,Kazakhstan,,,,,ANYS,13.39749
2019,Kazakhstan,,,,,10MBPS,7.29274
2019,Kazakhstan,,,,,2MT10MBPS,5.36465
2019,Kazakhstan,,,,,256KT2MBPS,0.281
2020,Kazakhstan,,,,,ANYS,13.80666
2020,Kazakhstan,,,,,10MBPS,7.33696
2020,Kazakhstan,,,,,2MT10MBPS,5.30848
2020,Kazakhstan,,,,,256KT2MBPS,0.24132
2002,Slovakia,,,,,ANYS,0.07596
2003,Slovakia,,,,,ANYS,0.41793
2004,Slovakia,,,,,ANYS,1.4654
2005,Slovakia,,,,,ANYS,3.37667
2006,Slovakia,,,,,ANYS,5.6649
2007,Slovakia,,,,,ANYS,10.1641
2007,Slovakia,,,,,256KT2MBPS,5.5586
2007,Slovakia,,,,,2MT10MBPS,2.78554
2007,Slovakia,,,,,10MBPS,0.4321
2009,Portugal,,,,,ANYS,18.05085
2010,Portugal,,,,,10MBPS,14.52243
2010,Portugal,,,,,ANYS,20.08508
2010,Portugal,,,,,256KT2MBPS,0.6323
2010,Portugal,,,,,2MT10MBPS,4.71869
2011,Portugal,,,,,2MT10MBPS,3.54387
2011,Portugal,,,,,10MBPS,17.28095
2011,Portugal,,,,,ANYS,21.23117
2011,Portugal,,,,,256KT2MBPS,0.40631
2008,Slovakia,,,,,256KT2MBPS,0.57167
2008,Slovakia,,,,,ANYS,11.23614
2008,Slovakia,,,,,2MT10MBPS,7.31701
2008,Slovakia,,,,,10MBPS,1.77164
2009,Slovakia,,,,,10MBPS,2.85654
2009,Slovakia,,,,,256KT2MBPS,0.40084
2009,Slovakia,,,,,ANYS,14.38238
2009,Slovakia,,,,,2MT10MBPS,8.39099
2010,Slovakia,,,,,ANYS,16.25063
2012,Portugal,,,,,ANYS,22.72152
2012,Portugal,,,,,256KT2MBPS,0.47611
2012,Portugal,,,,,2MT10MBPS,3.36299
2012,Portugal,,,,,10MBPS,18.88243
2013,Portugal,,,,,10MBPS,20.56486
2013,Portugal,,,,,ANYS,24.49565
2013,Portugal,,,,,256KT2MBPS,0.37148
2013,Portugal,,,,,2MT10MBPS,3.2385
2014,Portugal,,,,,256KT2MBPS,0.25555
2010,Slovakia,,,,,2MT10MBPS,8.49533
2010,Slovakia,,,,,10MBPS,3.87534
2010,Slovakia,,,,,256KT2MBPS,0.49737
2011,Slovakia,,,,,ANYS,17.64121
2011,Slovakia,,,,,256KT2MBPS,0.35469
2011,Slovakia,,,,,10MBPS,5.08462
2011,Slovakia,,,,,2MT10MBPS,8.3821
2012,Slovakia,,,,,ANYS,19.3277
2012,Slovakia,,,,,2MT10MBPS,7.27466
2021,Kazakhstan,,,,,ANYS,14.34431
2021,Kazakhstan,,,,,2MT10MBPS,5.5815
2021,Kazakhstan,,,,,256KT2MBPS,0.23496
2021,Kazakhstan,,,,,10MBPS,7.86975
2002,Kyrgyzstan,,,,,ANYS,0.00072
2003,Kyrgyzstan,,,,,ANYS,0.00274
2004,Kyrgyzstan,,,,,ANYS,0.03712
2005,Kyrgyzstan,,,,,ANYS,0.04414
2006,Kyrgyzstan,,,,,ANYS,0.05264
2015,Austria,,,,,10MBPS,15.18093
2015,Austria,,,,,ANYS,28.41218
2016,Austria,,,,,ANYS,28.88232
2016,Austria,,,,,2MT10MBPS,10.72513
2016,Austria,,,,,10MBPS,16.29145
2016,Austria,,,,,256KT2MBPS,1.86574
2017,Austria,,,,,ANYS,28.54676
2017,Austria,,,,,256KT2MBPS,0.04133
2017,Austria,,,,,2MT10MBPS,11.80986
2014,Portugal,,,,,2MT10MBPS,2.61568
2014,Portugal,,,,,10MBPS,23.27594
2014,Portugal,,,,,ANYS,27.45651
2015,Portugal,,,,,256KT2MBPS,0.18775
2015,Portugal,,,,,2MT10MBPS,0.51198
2015,Portugal,,,,,10MBPS,29.61437
2015,Portugal,,,,,ANYS,30.31409
2016,Portugal,,,,,10MBPS,32.19191
2016,Portugal,,,,,ANYS,32.6689
2012,Slovakia,,,,,10MBPS,7.23168
2012,Slovakia,,,,,256KT2MBPS,0.25323
2013,Slovakia,,,,,ANYS,20.48224
2013,Slovakia,,,,,10MBPS,7.91554
2013,Slovakia,,,,,2MT10MBPS,7.52956
2013,Slovakia,,,,,256KT2MBPS,0.17886
2014,Slovakia,,,,,2MT10MBPS,10.77669
2014,Slovakia,,,,,256KT2MBPS,0.73061
2014,Slovakia,,,,,ANYS,21.9799
2007,Kyrgyzstan,,,,,ANYS,0.05883
2008,Kyrgyzstan,,,,,ANYS,0.35604
2009,Kyrgyzstan,,,,,ANYS,0.32055
2010,Kyrgyzstan,,,,,ANYS,0.42039
2011,Kyrgyzstan,,,,,ANYS,0.70313
2012,Kyrgyzstan,,,,,ANYS,0.96972
2012,Kyrgyzstan,,,,,256KT2MBPS,0.39477
2012,Kyrgyzstan,,,,,10MBPS,0.34359
2012,Kyrgyzstan,,,,,2MT10MBPS,0.11595
2014,Slovakia,,,,,10MBPS,10.4726
2015,Slovakia,,,,,ANYS,23.48281
2015,Slovakia,,,,,10MBPS,13.81039
2015,Slovakia,,,,,2MT10MBPS,8.93163
2015,Slovakia,,,,,256KT2MBPS,0.74079
2016,Slovakia,,,,,ANYS,24.60856
2016,Slovakia,,,,,10MBPS,15.22633
2016,Slovakia,,,,,2MT10MBPS,8.66692
2016,Slovakia,,,,,256KT2MBPS,0.71531
2016,Portugal,,,,,256KT2MBPS,0.13793
2016,Portugal,,,,,2MT10MBPS,0.33906
2017,Portugal,,,,,ANYS,34.67987
2017,Portugal,,,,,10MBPS,34.31461
2017,Portugal,,,,,2MT10MBPS,0.25731
2017,Portugal,,,,,256KT2MBPS,0.10795
2018,Portugal,,,,,256KT2MBPS,0.08827
2018,Portugal,,,,,2MT10MBPS,0.21984
2018,Portugal,,,,,10MBPS,36.47269
2017,Slovakia,,,,,256KT2MBPS,0.36945
2017,Slovakia,,,,,10MBPS,18.44376
