Year,GeoAreaName,Location,Value
2014,Italy,RURAL,0
2015,Italy,ALLAREA,0
2004,Slovakia,ALLAREA,0
2004,Slovakia,RURAL,0
2004,Slovakia,URBAN,0
2005,Slovakia,ALLAREA,0
2005,Slovakia,RURAL,0
2005,Slovakia,URBAN,0
2006,Slovakia,URBAN,0
2006,Slovakia,RURAL,0
2006,Slovakia,ALLAREA,0
2007,Slovakia,RURAL,0
2007,Slovakia,URBAN,0
2015,Italy,RURAL,0
2015,Italy,URBAN,0
2016,Italy,ALLAREA,0
2016,Italy,RURAL,0
2016,Italy,URBAN,0
2017,Italy,ALLAREA,0
2017,Italy,RURAL,0
2017,Italy,URBAN,0
2018,Italy,ALLAREA,0
2018,Italy,RURAL,0
2018,Italy,URBAN,0
2007,Slovakia,ALLAREA,0
2008,Slovakia,RURAL,0
2008,Slovakia,URBAN,0
2008,Slovakia,ALLAREA,0
2009,Slovakia,ALLAREA,0
2009,Slovakia,RURAL,0
2009,Slovakia,URBAN,0
2010,Slovakia,ALLAREA,0
2010,Slovakia,RURAL,0
2010,Slovakia,URBAN,0
2011,Slovakia,ALLAREA,0
2019,Italy,URBAN,0
2019,Italy,ALLAREA,0
2019,Italy,RURAL,0
2020,Italy,ALLAREA,0
2020,Italy,RURAL,0
2020,Italy,URBAN,0
2000,Kazakhstan,ALLAREA,0
2000,Kazakhstan,RURAL,0
2000,Kazakhstan,URBAN,0
2001,Kazakhstan,URBAN,0
2001,Kazakhstan,ALLAREA,0
2011,Slovakia,RURAL,0
2011,Slovakia,URBAN,0
2012,Slovakia,ALLAREA,0
2012,Slovakia,RURAL,0
2012,Slovakia,URBAN,0
2013,Slovakia,URBAN,0
2013,Slovakia,RURAL,0
2013,Slovakia,ALLAREA,0
2014,Slovakia,ALLAREA,0
2014,Slovakia,RURAL,0
2014,Slovakia,URBAN,0
2001,Kazakhstan,RURAL,0
2002,Kazakhstan,ALLAREA,0
2002,Kazakhstan,RURAL,0
2002,Kazakhstan,URBAN,0
2003,Kazakhstan,RURAL,0
2003,Kazakhstan,URBAN,0
2003,Kazakhstan,ALLAREA,0
2004,Kazakhstan,URBAN,0
2004,Kazakhstan,ALLAREA,0
2004,Kazakhstan,RURAL,0
2005,Kazakhstan,ALLAREA,0
2015,Slovakia,ALLAREA,0
2015,Slovakia,RURAL,0
2015,Slovakia,URBAN,0
2016,Slovakia,ALLAREA,0
2016,Slovakia,RURAL,0
2016,Slovakia,URBAN,0
2017,Slovakia,RURAL,0
2017,Slovakia,ALLAREA,0
2017,Slovakia,URBAN,0
2018,Slovakia,RURAL,0
2018,Slovakia,URBAN,0
2005,Kazakhstan,RURAL,0
2005,Kazakhstan,URBAN,0
2006,Kazakhstan,ALLAREA,0
2006,Kazakhstan,RURAL,0
2006,Kazakhstan,URBAN,0
2007,Kazakhstan,ALLAREA,0
2007,Kazakhstan,RURAL,0
2007,Kazakhstan,URBAN,0
2008,Kazakhstan,ALLAREA,0
2008,Kazakhstan,RURAL,0
2008,Kazakhstan,URBAN,0
2009,Kazakhstan,RURAL,0
2009,Kazakhstan,URBAN,0
2009,Kazakhstan,ALLAREA,0
2010,Kazakhstan,ALLAREA,0
2010,Kazakhstan,RURAL,0
2010,Kazakhstan,URBAN,0
2011,Kazakhstan,ALLAREA,0
2011,Kazakhstan,RURAL,0
2011,Kazakhstan,URBAN,0
2012,Kazakhstan,ALLAREA,0
2012,Kazakhstan,RURAL,0
2012,Kazakhstan,URBAN,0
2013,Kazakhstan,ALLAREA,0
2013,Kazakhstan,RURAL,0
2013,Kazakhstan,URBAN,0
2014,Kazakhstan,URBAN,0
2014,Kazakhstan,ALLAREA,0
2014,Kazakhstan,RURAL,0
2015,Kazakhstan,ALLAREA,0
2015,Kazakhstan,RURAL,0
2015,Kazakhstan,URBAN,0
2016,Kazakhstan,ALLAREA,0
2016,Kazakhstan,RURAL,0
2016,Kazakhstan,URBAN,0
2017,Kazakhstan,ALLAREA,0
2017,Kazakhstan,RURAL,0
2017,Kazakhstan,URBAN,0
2018,Kazakhstan,ALLAREA,0
2018,Kazakhstan,URBAN,0
2018,Kazakhstan,RURAL,0
2019,Kazakhstan,URBAN,0
2019,Kazakhstan,ALLAREA,0
2019,Kazakhstan,RURAL,0
2018,Slovakia,ALLAREA,0
2019,Slovakia,ALLAREA,0
2019,Slovakia,URBAN,0
2019,Slovakia,RURAL,0
2020,Slovakia,ALLAREA,0
2020,Slovakia,RURAL,0
2020,Slovakia,URBAN,0
2000,Slovenia,ALLAREA,0
2001,Slovenia,ALLAREA,0
2002,Slovenia,ALLAREA,0
2003,Slovenia,ALLAREA,0
2020,Kazakhstan,ALLAREA,0
2020,Kazakhstan,RURAL,0
2020,Kazakhstan,URBAN,0
2000,Kyrgyzstan,ALLAREA,0
2000,Kyrgyzstan,RURAL,0
2000,Kyrgyzstan,URBAN,0
2001,Kyrgyzstan,ALLAREA,0
2001,Kyrgyzstan,RURAL,0
2001,Kyrgyzstan,URBAN,0
2002,Kyrgyzstan,ALLAREA,0
2002,Kyrgyzstan,RURAL,0
2002,Kyrgyzstan,URBAN,0
2003,Kyrgyzstan,ALLAREA,0
2003,Kyrgyzstan,RURAL,0
2003,Kyrgyzstan,URBAN,0
2004,Kyrgyzstan,RURAL,0
2004,Kyrgyzstan,ALLAREA,0
2004,Kyrgyzstan,URBAN,0
2005,Kyrgyzstan,ALLAREA,0
2005,Kyrgyzstan,RURAL,0
2005,Kyrgyzstan,URBAN,0
2006,Kyrgyzstan,ALLAREA,0
2004,Slovenia,ALLAREA,0
2005,Slovenia,ALLAREA,0
2006,Slovenia,ALLAREA,0
2007,Slovenia,ALLAREA,0
2008,Slovenia,ALLAREA,0
2009,Slovenia,ALLAREA,0
2010,Slovenia,ALLAREA,0
2011,Slovenia,ALLAREA,0
2012,Slovenia,ALLAREA,0
2013,Slovenia,ALLAREA,0
2014,Slovenia,ALLAREA,0
2006,Kyrgyzstan,RURAL,0
2006,Kyrgyzstan,URBAN,0
2007,Kyrgyzstan,ALLAREA,0
2007,Kyrgyzstan,RURAL,0
2007,Kyrgyzstan,URBAN,0
2008,Kyrgyzstan,ALLAREA,0
2008,Kyrgyzstan,RURAL,0
2008,Kyrgyzstan,URBAN,0
2009,Kyrgyzstan,URBAN,0
2009,Kyrgyzstan,ALLAREA,0
2009,Kyrgyzstan,RURAL,0
2015,Slovenia,ALLAREA,0
2016,Slovenia,ALLAREA,0
2017,Slovenia,ALLAREA,0
2018,Slovenia,ALLAREA,0
2019,Slovenia,ALLAREA,0
2020,Slovenia,ALLAREA,0
2000,Spain,ALLAREA,0
2000,Spain,RURAL,0
2000,Spain,URBAN,0
2001,Spain,RURAL,0
2001,Spain,URBAN,0
2010,Kyrgyzstan,ALLAREA,0
2010,Kyrgyzstan,RURAL,0
2010,Kyrgyzstan,URBAN,0
2011,Kyrgyzstan,ALLAREA,0
2011,Kyrgyzstan,RURAL,0
2011,Kyrgyzstan,URBAN,0
2012,Kyrgyzstan,ALLAREA,0
2012,Kyrgyzstan,RURAL,0
2012,Kyrgyzstan,URBAN,0
2013,Kyrgyzstan,ALLAREA,0
2013,Kyrgyzstan,RURAL,0
2001,Spain,ALLAREA,0
2002,Spain,RURAL,0
2002,Spain,URBAN,0
2002,Spain,ALLAREA,0
2003,Spain,ALLAREA,0
2003,Spain,RURAL,0
2003,Spain,URBAN,0
2004,Spain,ALLAREA,0
2004,Spain,RURAL,0
2004,Spain,URBAN,0
2005,Spain,ALLAREA,0
2005,Spain,RURAL,0
2005,Spain,URBAN,0
2006,Spain,ALLAREA,0
2006,Spain,RURAL,0
2006,Spain,URBAN,0
2007,Spain,ALLAREA,0
2007,Spain,URBAN,0
2007,Spain,RURAL,0
2008,Spain,ALLAREA,0
2008,Spain,RURAL,0
2008,Spain,URBAN,0
2013,Kyrgyzstan,URBAN,0
2014,Kyrgyzstan,URBAN,0
2014,Kyrgyzstan,ALLAREA,0
2014,Kyrgyzstan,RURAL,0
2015,Kyrgyzstan,ALLAREA,0
2015,Kyrgyzstan,RURAL,0
2015,Kyrgyzstan,URBAN,0
2016,Kyrgyzstan,ALLAREA,0
2016,Kyrgyzstan,RURAL,0
2016,Kyrgyzstan,URBAN,0
2017,Kyrgyzstan,ALLAREA,0
2009,Spain,ALLAREA,0
2009,Spain,RURAL,0
2009,Spain,URBAN,0
2010,Spain,ALLAREA,0
2010,Spain,RURAL,0
2010,Spain,URBAN,0
2011,Spain,ALLAREA,0
2011,Spain,RURAL,0
2011,Spain,URBAN,0
2012,Spain,RURAL,0
2012,Spain,URBAN,0
2017,Kyrgyzstan,RURAL,0
2017,Kyrgyzstan,URBAN,0
2018,Kyrgyzstan,ALLAREA,0
2018,Kyrgyzstan,RURAL,0
2018,Kyrgyzstan,URBAN,0
2019,Kyrgyzstan,URBAN,0
2019,Kyrgyzstan,ALLAREA,0
2019,Kyrgyzstan,RURAL,0
2020,Kyrgyzstan,ALLAREA,0
2020,Kyrgyzstan,RURAL,0
2020,Kyrgyzstan,URBAN,0
2012,Spain,ALLAREA,0
2013,Spain,ALLAREA,0
2013,Spain,RURAL,0
2013,Spain,URBAN,0
2014,Spain,ALLAREA,0
2014,Spain,RURAL,0
2014,Spain,URBAN,0
2015,Spain,ALLAREA,0
2015,Spain,RURAL,0
2015,Spain,URBAN,0
2016,Spain,RURAL,0
2016,Spain,URBAN,0
2016,Spain,ALLAREA,0
2017,Spain,RURAL,0
2017,Spain,URBAN,0
2017,Spain,ALLAREA,0
2018,Spain,ALLAREA,0
2018,Spain,RURAL,0
2018,Spain,URBAN,0
2019,Spain,ALLAREA,0
2019,Spain,RURAL,0
2019,Spain,URBAN,0
2012,Luxembourg,RURAL,0
2012,Luxembourg,URBAN,0
2013,Luxembourg,ALLAREA,0
2013,Luxembourg,RURAL,0
2013,Luxembourg,URBAN,0
2014,Luxembourg,ALLAREA,0
2014,Luxembourg,RURAL,0
2014,Luxembourg,URBAN,0
2015,Luxembourg,ALLAREA,0
2015,Luxembourg,RURAL,0
2015,Luxembourg,URBAN,0
2020,Spain,ALLAREA,0
2020,Spain,RURAL,0
2020,Spain,URBAN,0
2000,Sweden,ALLAREA,0
2000,Sweden,RURAL,0
2000,Sweden,URBAN,0
2001,Sweden,ALLAREA,0
2001,Sweden,RURAL,0
2001,Sweden,URBAN,0
2002,Sweden,RURAL,0
2002,Sweden,URBAN,0
2002,Sweden,ALLAREA,0
2003,Sweden,RURAL,0
2003,Sweden,URBAN,0
2003,Sweden,ALLAREA,0
2004,Sweden,ALLAREA,0
2004,Sweden,RURAL,0
2004,Sweden,URBAN,0
2005,Sweden,ALLAREA,0
2005,Sweden,RURAL,0
2005,Sweden,URBAN,0
2006,Sweden,ALLAREA,0
2000,Latvia,ALLAREA,0
2000,Latvia,RURAL,0
2000,Latvia,URBAN,0
2001,Latvia,ALLAREA,0
2001,Latvia,RURAL,0
2001,Latvia,URBAN,0
2002,Latvia,RURAL,0
2002,Latvia,ALLAREA,0
2002,Latvia,URBAN,0
2003,Latvia,ALLAREA,0
2003,Latvia,RURAL,0
2016,Luxembourg,ALLAREA,0
2016,Luxembourg,RURAL,0
2016,Luxembourg,URBAN,0
2017,Luxembourg,ALLAREA,0
2017,Luxembourg,RURAL,0
2017,Luxembourg,URBAN,0
2018,Luxembourg,ALLAREA,0
2018,Luxembourg,RURAL,0
2018,Luxembourg,URBAN,0
2019,Luxembourg,ALLAREA,0
2019,Luxembourg,RURAL,0
2006,Sweden,RURAL,0
2006,Sweden,URBAN,0
2007,Sweden,ALLAREA,0
2007,Sweden,RURAL,0
2007,Sweden,URBAN,0
2008,Sweden,ALLAREA,0
2008,Sweden,URBAN,0
2008,Sweden,RURAL,0
2009,Sweden,ALLAREA,0
2009,Sweden,RURAL,0
2009,Sweden,URBAN,0
2003,Latvia,URBAN,0
2004,Latvia,ALLAREA,0
2004,Latvia,URBAN,0
2004,Latvia,RURAL,0
2005,Latvia,RURAL,0
2005,Latvia,URBAN,0
2005,Latvia,ALLAREA,0
2006,Latvia,ALLAREA,0
2006,Latvia,RURAL,0
2006,Latvia,URBAN,0
2007,Latvia,ALLAREA,0
2010,Sweden,ALLAREA,0
2010,Sweden,RURAL,0
2010,Sweden,URBAN,0
2011,Sweden,ALLAREA,0
2011,Sweden,RURAL,0
2011,Sweden,URBAN,0
2012,Sweden,ALLAREA,0
2012,Sweden,URBAN,0
2012,Sweden,RURAL,0
2013,Sweden,RURAL,0
2013,Sweden,URBAN,0
2007,Latvia,URBAN,0
2007,Latvia,RURAL,0
2008,Latvia,ALLAREA,0
2008,Latvia,RURAL,0
2008,Latvia,URBAN,0
2009,Latvia,ALLAREA,0
2009,Latvia,RURAL,0
2009,Latvia,URBAN,0
2010,Latvia,ALLAREA,0
2010,Latvia,RURAL,0
2010,Latvia,URBAN,0
2013,Sweden,ALLAREA,0
2014,Sweden,ALLAREA,0
2014,Sweden,RURAL,0
2014,Sweden,URBAN,0
2015,Sweden,ALLAREA,0
2015,Sweden,RURAL,0
2015,Sweden,URBAN,0
2016,Sweden,ALLAREA,0
2016,Sweden,URBAN,0
2016,Sweden,RURAL,0
2017,Sweden,ALLAREA,0
2011,Latvia,ALLAREA,0
2011,Latvia,RURAL,0
2011,Latvia,URBAN,0
2012,Latvia,ALLAREA,0
2012,Latvia,URBAN,0
2012,Latvia,RURAL,0
2013,Latvia,URBAN,0
2013,Latvia,ALLAREA,0
2013,Latvia,RURAL,0
2014,Latvia,ALLAREA,0
2014,Latvia,RURAL,0
2019,Luxembourg,URBAN,0
2020,Luxembourg,ALLAREA,0
2020,Luxembourg,RURAL,0
2020,Luxembourg,URBAN,0
2000,Malta,ALLAREA,0
2000,Malta,RURAL,0
2000,Malta,URBAN,0
2001,Malta,URBAN,0
2001,Malta,RURAL,0
2001,Malta,ALLAREA,0
2002,Malta,ALLAREA,0
2002,Malta,RURAL,0
2002,Malta,URBAN,0
2003,Malta,ALLAREA,0
2003,Malta,RURAL,0
2003,Malta,URBAN,0
2004,Malta,ALLAREA,0
2004,Malta,RURAL,0
2004,Malta,URBAN,0
2005,Malta,ALLAREA,0
2005,Malta,RURAL,0
2005,Malta,URBAN,0
2014,Latvia,URBAN,0
2015,Latvia,RURAL,0
2015,Latvia,URBAN,0
2015,Latvia,ALLAREA,0
2016,Latvia,ALLAREA,0
2016,Latvia,RURAL,0
2016,Latvia,URBAN,0
2017,Latvia,ALLAREA,0
2017,Latvia,RURAL,0
2017,Latvia,URBAN,0
2018,Latvia,ALLAREA,0
2017,Sweden,RURAL,0
2017,Sweden,URBAN,0
2018,Sweden,RURAL,0
2018,Sweden,URBAN,0
2018,Sweden,ALLAREA,0
2019,Sweden,RURAL,0
2019,Sweden,URBAN,0
2019,Sweden,ALLAREA,0
2020,Sweden,ALLAREA,0
2020,Sweden,RURAL,0
2020,Sweden,URBAN,0
2000,Switzerland,ALLAREA,0
2000,Switzerland,URBAN,0
2000,Switzerland,RURAL,0
2001,Switzerland,ALLAREA,0
2001,Switzerland,RURAL,0
2001,Switzerland,URBAN,0
2002,Switzerland,RURAL,0
2002,Switzerland,URBAN,0
2002,Switzerland,ALLAREA,0
2003,Switzerland,ALLAREA,0
2003,Switzerland,RURAL,0
2003,Switzerland,URBAN,0
2004,Switzerland,RURAL,0
2004,Switzerland,ALLAREA,0
2004,Switzerland,URBAN,0
2005,Switzerland,ALLAREA,0
2005,Switzerland,RURAL,0
2005,Switzerland,URBAN,0
2006,Switzerland,ALLAREA,0
2006,Switzerland,RURAL,0
2006,Switzerland,URBAN,0
2007,Switzerland,ALLAREA,0
2007,Switzerland,RURAL,0
2007,Switzerland,URBAN,0
2008,Switzerland,ALLAREA,0
2008,Switzerland,RURAL,0
2008,Switzerland,URBAN,0
2009,Switzerland,ALLAREA,0
2009,Switzerland,RURAL,0
2009,Switzerland,URBAN,0
2010,Switzerland,ALLAREA,0
2010,Switzerland,RURAL,0
2010,Switzerland,URBAN,0
2006,Malta,RURAL,0
2006,Malta,URBAN,0
2006,Malta,ALLAREA,0
2007,Malta,ALLAREA,0
2007,Malta,RURAL,0
2007,Malta,URBAN,0
2008,Malta,ALLAREA,0
2008,Malta,RURAL,0
2008,Malta,URBAN,0
2009,Malta,RURAL,0
2009,Malta,URBAN,0
2011,Switzerland,URBAN,0
2011,Switzerland,ALLAREA,0
2011,Switzerland,RURAL,0
2012,Switzerland,ALLAREA,0
2012,Switzerland,RURAL,0
2012,Switzerland,URBAN,0
2013,Switzerland,ALLAREA,0
2013,Switzerland,RURAL,0
2013,Switzerland,URBAN,0
2014,Switzerland,ALLAREA,0
2014,Switzerland,RURAL,0
2009,Malta,ALLAREA,0
2010,Malta,ALLAREA,0
2010,Malta,RURAL,0
2010,Malta,URBAN,0
2011,Malta,URBAN,0
2011,Malta,RURAL,0
2011,Malta,ALLAREA,0
2012,Malta,ALLAREA,0
2012,Malta,RURAL,0
2012,Malta,URBAN,0
2013,Malta,ALLAREA,0
2014,Switzerland,URBAN,0
2015,Switzerland,ALLAREA,0
2015,Switzerland,RURAL,0
2015,Switzerland,URBAN,0
2016,Switzerland,RURAL,0
2016,Switzerland,URBAN,0
2016,Switzerland,ALLAREA,0
2017,Switzerland,ALLAREA,0
2017,Switzerland,URBAN,0
2017,Switzerland,RURAL,0
2018,Switzerland,ALLAREA,0
2013,Malta,RURAL,0
2013,Malta,URBAN,0
2014,Malta,ALLAREA,0
2014,Malta,RURAL,0
2014,Malta,URBAN,0
2015,Malta,ALLAREA,0
2015,Malta,RURAL,0
2015,Malta,URBAN,0
2016,Malta,RURAL,0
2016,Malta,URBAN,0
2016,Malta,ALLAREA,0
2017,Malta,ALLAREA,0
2017,Malta,RURAL,0
2017,Malta,URBAN,0
2018,Malta,ALLAREA,0
2018,Malta,RURAL,0
2018,Malta,URBAN,0
2019,Malta,RURAL,0
2019,Malta,URBAN,0
2019,Malta,ALLAREA,0
2020,Malta,ALLAREA,0
2020,Malta,RURAL,0
2018,Switzerland,RURAL,0
2018,Switzerland,URBAN,0
2019,Switzerland,ALLAREA,0
2019,Switzerland,RURAL,0
2019,Switzerland,URBAN,0
2020,Switzerland,ALLAREA,0
2020,Switzerland,RURAL,0
2020,Switzerland,URBAN,0
2000,Tajikistan,RURAL,1
2000,Tajikistan,URBAN,1
2000,Tajikistan,ALLAREA,1
2001,Tajikistan,ALLAREA,1
2001,Tajikistan,RURAL,1
2001,Tajikistan,URBAN,1
2002,Tajikistan,ALLAREA,1
2002,Tajikistan,RURAL,1
2002,Tajikistan,URBAN,1
2003,Tajikistan,ALLAREA,1
2003,Tajikistan,RURAL,1
2003,Tajikistan,URBAN,1
2004,Tajikistan,ALLAREA,1
2004,Tajikistan,RURAL,1
2004,Tajikistan,URBAN,1
2005,Tajikistan,RURAL,1
2005,Tajikistan,URBAN,1
2005,Tajikistan,ALLAREA,1
2006,Tajikistan,ALLAREA,1
2006,Tajikistan,RURAL,1
2006,Tajikistan,URBAN,1
2007,Tajikistan,ALLAREA,1
2007,Tajikistan,RURAL,1
2007,Tajikistan,URBAN,0
2008,Tajikistan,ALLAREA,1
2020,Malta,URBAN,0
2000,Republic of Moldova,ALLAREA,0
2000,Republic of Moldova,RURAL,0
2000,Republic of Moldova,URBAN,0
2001,Republic of Moldova,ALLAREA,0
2001,Republic of Moldova,RURAL,0
2001,Republic of Moldova,URBAN,0
2002,Republic of Moldova,ALLAREA,0
2002,Republic of Moldova,RURAL,0
2002,Republic of Moldova,URBAN,0
2003,Republic of Moldova,ALLAREA,0
2003,Republic of Moldova,RURAL,0
2003,Republic of Moldova,URBAN,0
2004,Republic of Moldova,ALLAREA,0
2004,Republic of Moldova,RURAL,0
2004,Republic of Moldova,URBAN,0
2005,Republic of Moldova,ALLAREA,0
2005,Republic of Moldova,RURAL,0
2005,Republic of Moldova,URBAN,0
2006,Republic of Moldova,ALLAREA,0
2006,Republic of Moldova,RURAL,0
2006,Republic of Moldova,URBAN,0
2008,Tajikistan,RURAL,1
2008,Tajikistan,URBAN,0
2009,Tajikistan,ALLAREA,1
2009,Tajikistan,RURAL,1
2009,Tajikistan,URBAN,0
2010,Tajikistan,RURAL,1
2010,Tajikistan,URBAN,0
2010,Tajikistan,ALLAREA,1
2011,Tajikistan,RURAL,1
2011,Tajikistan,URBAN,0
2011,Tajikistan,ALLAREA,1
2007,Republic of Moldova,RURAL,0
2007,Republic of Moldova,ALLAREA,0
2007,Republic of Moldova,URBAN,0
2008,Republic of Moldova,ALLAREA,0
2008,Republic of Moldova,RURAL,0
2008,Republic of Moldova,URBAN,0
2009,Republic of Moldova,ALLAREA,0
2009,Republic of Moldova,RURAL,0
2009,Republic of Moldova,URBAN,0
2010,Republic of Moldova,ALLAREA,0
2010,Republic of Moldova,RURAL,0
2012,Tajikistan,ALLAREA,1
2012,Tajikistan,RURAL,1
2012,Tajikistan,URBAN,0
2013,Tajikistan,ALLAREA,1
2013,Tajikistan,RURAL,1
2013,Tajikistan,URBAN,0
2014,Tajikistan,ALLAREA,1
2014,Tajikistan,RURAL,1
2014,Tajikistan,URBAN,0
2015,Tajikistan,RURAL,1
2015,Tajikistan,URBAN,0
2010,Republic of Moldova,URBAN,0
2011,Republic of Moldova,ALLAREA,0
2011,Republic of Moldova,RURAL,0
2011,Republic of Moldova,URBAN,0
2012,Republic of Moldova,URBAN,0
2012,Republic of Moldova,ALLAREA,0
2012,Republic of Moldova,RURAL,0
2013,Republic of Moldova,ALLAREA,0
2013,Republic of Moldova,RURAL,0
2013,Republic of Moldova,URBAN,0
2014,Republic of Moldova,ALLAREA,0
2014,Republic of Moldova,RURAL,0
2014,Republic of Moldova,URBAN,0
2015,Republic of Moldova,ALLAREA,0
2015,Republic of Moldova,RURAL,0
2015,Republic of Moldova,URBAN,0
2016,Republic of Moldova,URBAN,0
2016,Republic of Moldova,RURAL,0
2016,Republic of Moldova,ALLAREA,0
2017,Republic of Moldova,ALLAREA,0
2017,Republic of Moldova,RURAL,0
2017,Republic of Moldova,URBAN,0
2015,Tajikistan,ALLAREA,0
2016,Tajikistan,ALLAREA,0
2016,Tajikistan,RURAL,1
2016,Tajikistan,URBAN,0
2017,Tajikistan,ALLAREA,0
2017,Tajikistan,RURAL,0
2017,Tajikistan,URBAN,0
2018,Tajikistan,ALLAREA,0
2018,Tajikistan,RURAL,0
2018,Tajikistan,URBAN,0
2019,Tajikistan,ALLAREA,0
2018,Republic of Moldova,ALLAREA,0
2018,Republic of Moldova,RURAL,0
2018,Republic of Moldova,URBAN,0
2019,Republic of Moldova,ALLAREA,0
2019,Republic of Moldova,RURAL,0
2019,Republic of Moldova,URBAN,0
2020,Republic of Moldova,ALLAREA,0
2020,Republic of Moldova,RURAL,0
2020,Republic of Moldova,URBAN,0
2006,Montenegro,ALLAREA,0
2006,Montenegro,RURAL,0
2006,Montenegro,URBAN,0
2007,Montenegro,RURAL,0
2007,Montenegro,URBAN,0
2007,Montenegro,ALLAREA,0
2008,Montenegro,RURAL,0
2008,Montenegro,URBAN,0
2008,Montenegro,ALLAREA,0
2009,Montenegro,RURAL,0
2009,Montenegro,ALLAREA,0
2009,Montenegro,URBAN,0
2010,Montenegro,ALLAREA,0
2010,Montenegro,RURAL,0
2010,Montenegro,URBAN,0
2011,Montenegro,ALLAREA,0
2011,Montenegro,RURAL,0
2011,Montenegro,URBAN,0
2012,Montenegro,ALLAREA,0
2012,Montenegro,RURAL,0
2012,Montenegro,URBAN,0
2013,Montenegro,RURAL,0
2013,Montenegro,URBAN,0
2013,Montenegro,ALLAREA,0
2014,Montenegro,ALLAREA,0
2014,Montenegro,RURAL,0
2014,Montenegro,URBAN,0
2015,Montenegro,ALLAREA,0
2015,Montenegro,RURAL,0
2015,Montenegro,URBAN,0
2016,Montenegro,ALLAREA,0
2016,Montenegro,RURAL,0
2016,Montenegro,URBAN,0
2017,Montenegro,RURAL,0
2017,Montenegro,URBAN,0
2019,Tajikistan,RURAL,0
2019,Tajikistan,URBAN,0
2020,Tajikistan,ALLAREA,0
2020,Tajikistan,URBAN,0
2020,Tajikistan,RURAL,0
2000,Türkiye,ALLAREA,1
2000,Türkiye,RURAL,1
2000,Türkiye,URBAN,0
2001,Türkiye,URBAN,0
2001,Türkiye,ALLAREA,1
2001,Türkiye,RURAL,1
2002,Türkiye,ALLAREA,1
2002,Türkiye,RURAL,1
2002,Türkiye,URBAN,0
2003,Türkiye,ALLAREA,1
2003,Türkiye,RURAL,1
2003,Türkiye,URBAN,0
2004,Türkiye,ALLAREA,1
2004,Türkiye,RURAL,1
2004,Türkiye,URBAN,0
2005,Türkiye,ALLAREA,0
2005,Türkiye,RURAL,1
2017,Montenegro,ALLAREA,0
2018,Montenegro,RURAL,0
2018,Montenegro,URBAN,0
2018,Montenegro,ALLAREA,0
2019,Montenegro,ALLAREA,0
2019,Montenegro,URBAN,0
2019,Montenegro,RURAL,0
2020,Montenegro,ALLAREA,0
2020,Montenegro,RURAL,0
2020,Montenegro,URBAN,0
2000,Netherlands,ALLAREA,0
2000,Netherlands,RURAL,0
2000,Netherlands,URBAN,0
2001,Netherlands,ALLAREA,0
2001,Netherlands,RURAL,0
2001,Netherlands,URBAN,0
2002,Netherlands,URBAN,0
2002,Netherlands,ALLAREA,0
2002,Netherlands,RURAL,0
2003,Netherlands,RURAL,0
2003,Netherlands,URBAN,0
2003,Netherlands,ALLAREA,0
2005,Türkiye,URBAN,0
2006,Türkiye,URBAN,0
2006,Türkiye,ALLAREA,0
2006,Türkiye,RURAL,1
2007,Türkiye,ALLAREA,0
2007,Türkiye,RURAL,1
2007,Türkiye,URBAN,0
2008,Türkiye,ALLAREA,0
2008,Türkiye,RURAL,1
2008,Türkiye,URBAN,0
2009,Türkiye,ALLAREA,0
2004,Netherlands,ALLAREA,0
2004,Netherlands,RURAL,0
2004,Netherlands,URBAN,0
2005,Netherlands,ALLAREA,0
2005,Netherlands,RURAL,0
2005,Netherlands,URBAN,0
2006,Netherlands,ALLAREA,0
2006,Netherlands,RURAL,0
2006,Netherlands,URBAN,0
2007,Netherlands,RURAL,0
2007,Netherlands,URBAN,0
2007,Netherlands,ALLAREA,0
2008,Netherlands,ALLAREA,0
2008,Netherlands,RURAL,0
2008,Netherlands,URBAN,0
2009,Netherlands,ALLAREA,0
2009,Netherlands,RURAL,0
2009,Netherlands,URBAN,0
2010,Netherlands,ALLAREA,0
2010,Netherlands,URBAN,0
2010,Netherlands,RURAL,0
2011,Netherlands,ALLAREA,0
2009,Türkiye,RURAL,1
2009,Türkiye,URBAN,0
2010,Türkiye,ALLAREA,0
2010,Türkiye,RURAL,1
2010,Türkiye,URBAN,0
2011,Türkiye,URBAN,0
2011,Türkiye,ALLAREA,0
2011,Türkiye,RURAL,1
2012,Türkiye,ALLAREA,0
2012,Türkiye,RURAL,1
2012,Türkiye,URBAN,0
2013,Türkiye,ALLAREA,0
2013,Türkiye,RURAL,1
2013,Türkiye,URBAN,0
2014,Türkiye,ALLAREA,0
2014,Türkiye,RURAL,1
2014,Türkiye,URBAN,0
2015,Türkiye,ALLAREA,0
2015,Türkiye,RURAL,1
2015,Türkiye,URBAN,0
2016,Türkiye,URBAN,0
2016,Türkiye,ALLAREA,0
2016,Türkiye,RURAL,1
2017,Türkiye,ALLAREA,0
2017,Türkiye,RURAL,1
2017,Türkiye,URBAN,0
2018,Türkiye,ALLAREA,0
2018,Türkiye,RURAL,1
2018,Türkiye,URBAN,0
2019,Türkiye,RURAL,1
2019,Türkiye,ALLAREA,0
2019,Türkiye,URBAN,0
2020,Türkiye,ALLAREA,0
2011,Netherlands,RURAL,0
2011,Netherlands,URBAN,0
2012,Netherlands,ALLAREA,0
2012,Netherlands,RURAL,0
2012,Netherlands,URBAN,0
2013,Netherlands,ALLAREA,0
