Year,GeoAreaName,Education level,Quantile,Sex,Value
2019,Belarus,UPPSEC,Q2,BOTHSEX,0.82416
2019,Belarus,PRIMAR,_T,MALE,1.0
2019,Belarus,UPPSEC,Q2,FEMALE,0.0
2019,Belarus,UPPSEC,Q2,MALE,0.0
2019,Belarus,LOWSEC,Q1,BOTHSEX,0.0
2019,Belarus,UPPSEC,Q3,MALE,0.0
2019,Belarus,LOWSEC,_T,FEMALE,1.0
2006,Kazakhstan,UPPSEC,_T,FEMALE,0.9444
2006,Kazakhstan,LOWSEC,Q3,FEMALE,0.99949
2006,Kazakhstan,UPPSEC,Q1,FEMALE,1.05425
2006,Kazakhstan,UPPSEC,Q4,MALE,1.00297
2006,Kazakhstan,UPPSEC,Q4,FEMALE,0.0
2006,Kazakhstan,UPPSEC,Q5,FEMALE,0.0
2006,Kazakhstan,UPPSEC,_T,BOTHSEX,0.95877
2006,Kazakhstan,PRIMAR,Q1,MALE,0.99232
2014,Lithuania,LOWSEC,_T,BOTHSEX,0.97601
2015,Lithuania,LOWSEC,_T,BOTHSEX,0.98863
2015,Lithuania,PRIMAR,_T,BOTHSEX,1.0
2015,Lithuania,UPPSEC,_T,BOTHSEX,0.91893
2016,Lithuania,UPPSEC,_T,BOTHSEX,0.94565
2016,Lithuania,PRIMAR,_T,BOTHSEX,1.00541
2016,Lithuania,LOWSEC,_T,BOTHSEX,0.98686
2017,Lithuania,LOWSEC,_T,BOTHSEX,0.98225
2017,Lithuania,PRIMAR,_T,BOTHSEX,0.99117
2017,Lithuania,UPPSEC,_T,BOTHSEX,0.93915
2006,Kazakhstan,PRIMAR,Q1,BOTHSEX,0.99432
2006,Kazakhstan,UPPSEC,_T,MALE,0.974
2006,Kazakhstan,LOWSEC,Q4,MALE,0.0
2006,Kazakhstan,LOWSEC,Q3,BOTHSEX,0.99455
2006,Kazakhstan,PRIMAR,Q3,BOTHSEX,0.99784
2006,Kazakhstan,LOWSEC,Q3,MALE,0.99014
2006,Kazakhstan,PRIMAR,Q3,MALE,0.99647
2006,Kazakhstan,UPPSEC,Q5,BOTHSEX,0.0
2019,Belarus,PRIMAR,Q5,MALE,0.0
2019,Belarus,PRIMAR,Q5,FEMALE,0.0
2019,Belarus,LOWSEC,_T,MALE,0.96183
2019,Belarus,PRIMAR,Q4,BOTHSEX,0.0
2019,Belarus,LOWSEC,_T,BOTHSEX,0.97478
2019,Belarus,UPPSEC,_T,MALE,0.81813
2019,Belarus,PRIMAR,Q1,BOTHSEX,0.0
2019,Belarus,UPPSEC,Q1,FEMALE,0.0
2019,Belarus,PRIMAR,Q1,FEMALE,0.0
2019,Belarus,UPPSEC,Q1,MALE,0.0
2019,Belarus,LOWSEC,Q4,FEMALE,0.0
2019,Belarus,PRIMAR,Q3,BOTHSEX,0.0
2019,Belarus,LOWSEC,Q4,BOTHSEX,0.0
2019,Belarus,PRIMAR,Q3,FEMALE,0.0
2019,Belarus,LOWSEC,Q4,MALE,0.0
2006,Kazakhstan,UPPSEC,Q2,MALE,1.04192
2006,Kazakhstan,UPPSEC,Q5,MALE,0.0
2006,Kazakhstan,UPPSEC,Q4,BOTHSEX,1.01028
2006,Kazakhstan,PRIMAR,_T,BOTHSEX,0.99945
2006,Kazakhstan,UPPSEC,Q3,FEMALE,0.97742
2006,Kazakhstan,UPPSEC,Q2,FEMALE,0.97157
2006,Kazakhstan,UPPSEC,Q2,BOTHSEX,1.00544
2006,Kazakhstan,PRIMAR,Q5,BOTHSEX,0.0
2018,Lithuania,UPPSEC,_T,BOTHSEX,0.96488
2018,Lithuania,PRIMAR,_T,BOTHSEX,1.0
2018,Lithuania,LOWSEC,_T,BOTHSEX,0.99035
2019,Lithuania,LOWSEC,_T,BOTHSEX,1.00513
2019,Lithuania,PRIMAR,_T,BOTHSEX,1.0077
2019,Lithuania,UPPSEC,_T,BOTHSEX,0.9756
2020,Lithuania,UPPSEC,_T,BOTHSEX,0.92267
2020,Lithuania,PRIMAR,_T,BOTHSEX,1.0
2020,Lithuania,LOWSEC,_T,BOTHSEX,1.00162
2021,Lithuania,LOWSEC,_T,BOTHSEX,0.99637
2019,Belarus,LOWSEC,Q5,MALE,0.0
2019,Belarus,PRIMAR,Q5,BOTHSEX,0.0
2019,Belarus,LOWSEC,Q5,BOTHSEX,0.0
2019,Belarus,PRIMAR,Q2,MALE,1.0
2019,Belarus,UPPSEC,_T,BOTHSEX,0.85075
2019,Belarus,LOWSEC,Q1,FEMALE,0.0
2019,Belarus,PRIMAR,Q4,MALE,0.0
2019,Belarus,LOWSEC,Q1,MALE,0.0
2006,Kazakhstan,LOWSEC,Q2,FEMALE,0.99334
2006,Kazakhstan,PRIMAR,Q5,MALE,0.0
2006,Kazakhstan,LOWSEC,_T,FEMALE,0.99786
2006,Kazakhstan,LOWSEC,Q5,BOTHSEX,0.0
2006,Kazakhstan,LOWSEC,Q5,MALE,0.0
2006,Kazakhstan,PRIMAR,Q2,BOTHSEX,1.00893
2006,Kazakhstan,LOWSEC,_T,BOTHSEX,0.99497
2006,Kazakhstan,UPPSEC,Q1,BOTHSEX,1.11177
2021,Lithuania,PRIMAR,_T,BOTHSEX,1.0
2021,Lithuania,UPPSEC,_T,BOTHSEX,0.90826
2006,Luxembourg,UPPSEC,_T,BOTHSEX,0.92097
2006,Luxembourg,PRIMAR,_T,BOTHSEX,1.00493
2006,Luxembourg,LOWSEC,_T,BOTHSEX,0.98316
2007,Luxembourg,LOWSEC,_T,BOTHSEX,0.96535
2007,Luxembourg,PRIMAR,_T,BOTHSEX,1.0098
2007,Luxembourg,UPPSEC,_T,BOTHSEX,1.00361
2008,Luxembourg,UPPSEC,_T,BOTHSEX,1.07173
2008,Luxembourg,PRIMAR,_T,BOTHSEX,1.0
2006,Kazakhstan,PRIMAR,Q1,FEMALE,0.99652
2006,Kazakhstan,UPPSEC,Q1,MALE,1.16792
2006,Kazakhstan,LOWSEC,Q4,BOTHSEX,0.99442
2006,Kazakhstan,PRIMAR,Q3,FEMALE,1.0
2006,Kazakhstan,LOWSEC,Q4,FEMALE,0.98751
2006,Kazakhstan,PRIMAR,_T,MALE,0.99794
2006,Kazakhstan,UPPSEC,Q3,MALE,0.94892
2006,Kazakhstan,LOWSEC,Q1,FEMALE,1.01905
2008,Luxembourg,LOWSEC,_T,BOTHSEX,0.98817
2009,Luxembourg,LOWSEC,_T,BOTHSEX,0.99658
2009,Luxembourg,PRIMAR,_T,BOTHSEX,1.0
2009,Luxembourg,UPPSEC,_T,BOTHSEX,0.88849
2010,Luxembourg,UPPSEC,_T,BOTHSEX,0.90012
2010,Luxembourg,PRIMAR,_T,BOTHSEX,0.9707
2010,Luxembourg,LOWSEC,_T,BOTHSEX,0.9771
2011,Luxembourg,LOWSEC,_T,BOTHSEX,1.04362
2011,Luxembourg,PRIMAR,_T,BOTHSEX,1.0058
2011,Luxembourg,UPPSEC,_T,BOTHSEX,1.02688
2012,Luxembourg,UPPSEC,_T,BOTHSEX,1.08997
2012,Luxembourg,PRIMAR,_T,BOTHSEX,0.9971
2012,Luxembourg,LOWSEC,_T,BOTHSEX,1.03512
2013,Luxembourg,LOWSEC,_T,BOTHSEX,1.01371
2013,Luxembourg,PRIMAR,_T,BOTHSEX,1.0
2013,Luxembourg,UPPSEC,_T,BOTHSEX,0.92479
2014,Luxembourg,UPPSEC,_T,BOTHSEX,0.94184
2014,Luxembourg,PRIMAR,_T,BOTHSEX,1.0053
2014,Luxembourg,LOWSEC,_T,BOTHSEX,1.01076
2015,Luxembourg,LOWSEC,_T,BOTHSEX,1.03163
2006,Kazakhstan,LOWSEC,Q2,BOTHSEX,0.99415
2006,Kazakhstan,PRIMAR,Q4,FEMALE,1.00261
2006,Kazakhstan,LOWSEC,Q2,MALE,0.99361
2006,Kazakhstan,PRIMAR,_T,FEMALE,1.00116
2006,Kazakhstan,LOWSEC,Q1,MALE,0.99201
2006,Kazakhstan,PRIMAR,Q4,BOTHSEX,1.00125
2006,Kazakhstan,LOWSEC,Q1,BOTHSEX,1.00491
2006,Kazakhstan,PRIMAR,Q4,MALE,1.0
2006,Kazakhstan,UPPSEC,Q3,BOTHSEX,0.96365
2010,Kazakhstan,LOWSEC,_T,BOTHSEX,0.99929
2010,Kazakhstan,PRIMAR,_T,BOTHSEX,1.0002
2010,Kazakhstan,UPPSEC,_T,BOTHSEX,0.95533
2011,Kazakhstan,UPPSEC,_T,BOTHSEX,0.95529
2011,Kazakhstan,PRIMAR,Q1,MALE,1.03639
2011,Kazakhstan,UPPSEC,Q1,BOTHSEX,1.03718
2011,Kazakhstan,PRIMAR,Q1,FEMALE,1.0
2011,Kazakhstan,UPPSEC,Q4,BOTHSEX,1.01725
2015,Luxembourg,PRIMAR,_T,BOTHSEX,1.02352
2015,Luxembourg,UPPSEC,_T,BOTHSEX,1.03131
2016,Luxembourg,UPPSEC,_T,BOTHSEX,1.05999
2016,Luxembourg,PRIMAR,_T,BOTHSEX,1.00475
2016,Luxembourg,LOWSEC,_T,BOTHSEX,1.06839
2017,Luxembourg,LOWSEC,_T,BOTHSEX,1.0363
2017,Luxembourg,PRIMAR,_T,BOTHSEX,1.01005
2017,Luxembourg,UPPSEC,_T,BOTHSEX,1.06582
2018,Luxembourg,UPPSEC,_T,BOTHSEX,1.0883
2018,Luxembourg,PRIMAR,_T,BOTHSEX,1.0
2011,Kazakhstan,UPPSEC,Q5,MALE,0.0
2011,Kazakhstan,UPPSEC,Q2,MALE,1.02951
2011,Kazakhstan,UPPSEC,Q5,BOTHSEX,0.0
2011,Kazakhstan,UPPSEC,Q5,FEMALE,0.0
2011,Kazakhstan,PRIMAR,Q5,MALE,0.0
2011,Kazakhstan,LOWSEC,Q2,FEMALE,1.0
2011,Kazakhstan,PRIMAR,Q5,BOTHSEX,0.0
2019,Belarus,UPPSEC,Q3,FEMALE,0.0
2019,Belarus,UPPSEC,Q3,BOTHSEX,0.0
2019,Belarus,PRIMAR,Q4,FEMALE,0.0
2019,Belarus,LOWSEC,Q2,MALE,0.0
2019,Belarus,LOWSEC,Q2,BOTHSEX,0.93552
2019,Belarus,LOWSEC,Q2,FEMALE,0.0
2005,Republic of Moldova,PRIMAR,Q1,BOTHSEX,0.0
2018,Luxembourg,LOWSEC,_T,BOTHSEX,1.04986
2019,Luxembourg,LOWSEC,_T,BOTHSEX,1.02091
2019,Luxembourg,PRIMAR,_T,BOTHSEX,0.99084
2019,Luxembourg,UPPSEC,_T,BOTHSEX,1.04662
2020,Luxembourg,UPPSEC,_T,BOTHSEX,1.02558
2020,Luxembourg,PRIMAR,_T,BOTHSEX,1.00716
2020,Luxembourg,LOWSEC,_T,BOTHSEX,1.03024
2021,Luxembourg,LOWSEC,_T,BOTHSEX,1.0104
2021,Luxembourg,PRIMAR,_T,BOTHSEX,1.0057
2021,Luxembourg,UPPSEC,_T,BOTHSEX,1.10038
2011,Kazakhstan,LOWSEC,Q2,MALE,1.06168
2011,Kazakhstan,PRIMAR,Q4,FEMALE,1.0
2011,Kazakhstan,LOWSEC,Q2,BOTHSEX,1.02988
2011,Kazakhstan,UPPSEC,_T,MALE,0.94342
2011,Kazakhstan,PRIMAR,Q1,BOTHSEX,1.02208
2011,Kazakhstan,UPPSEC,Q1,MALE,1.03458
2011,Kazakhstan,PRIMAR,_T,BOTHSEX,1.00026
2011,Kazakhstan,PRIMAR,Q4,MALE,1.00291
2005,Republic of Moldova,PRIMAR,_T,MALE,0.97411
2005,Republic of Moldova,UPPSEC,Q1,MALE,0.0
2005,Republic of Moldova,UPPSEC,Q1,BOTHSEX,0.0
2005,Republic of Moldova,UPPSEC,Q4,FEMALE,0.94045
2005,Republic of Moldova,UPPSEC,Q5,MALE,0.0
2005,Republic of Moldova,PRIMAR,_T,FEMALE,0.98813
2005,Republic of Moldova,UPPSEC,Q5,BOTHSEX,0.0
2011,Kazakhstan,LOWSEC,Q1,BOTHSEX,1.03084
2011,Kazakhstan,PRIMAR,Q4,BOTHSEX,1.00145
2011,Kazakhstan,LOWSEC,Q1,MALE,1.03292
2011,Kazakhstan,PRIMAR,_T,FEMALE,0.9989
2011,Kazakhstan,UPPSEC,Q4,FEMALE,1.01842
2011,Kazakhstan,UPPSEC,Q1,FEMALE,1.04421
2011,Kazakhstan,UPPSEC,Q4,MALE,1.01214
2011,Kazakhstan,LOWSEC,_T,BOTHSEX,0.99929
2005,Republic of Moldova,PRIMAR,Q4,BOTHSEX,1.00842
2005,Republic of Moldova,UPPSEC,Q3,MALE,1.36344
2005,Republic of Moldova,UPPSEC,Q3,BOTHSEX,1.29639
2005,Republic of Moldova,UPPSEC,Q2,FEMALE,0.0
2005,Republic of Moldova,LOWSEC,_T,BOTHSEX,0.92853
2005,Republic of Moldova,PRIMAR,Q2,BOTHSEX,1.00809
2005,Republic of Moldova,LOWSEC,Q5,FEMALE,0.0
2005,Republic of Moldova,PRIMAR,Q2,FEMALE,1.04402
2005,Republic of Moldova,UPPSEC,_T,FEMALE,0.60577
2005,Republic of Moldova,LOWSEC,Q3,BOTHSEX,0.97521
2005,Republic of Moldova,LOWSEC,Q2,BOTHSEX,1.09721
2005,Republic of Moldova,LOWSEC,Q2,FEMALE,1.11778
2005,Republic of Moldova,PRIMAR,Q5,BOTHSEX,0.0
2005,Republic of Moldova,PRIMAR,Q5,MALE,0.0
2005,Republic of Moldova,LOWSEC,Q3,MALE,0.96877
2005,Republic of Moldova,PRIMAR,Q3,FEMALE,0.99148
2011,Kazakhstan,LOWSEC,Q5,FEMALE,0.0
2011,Kazakhstan,LOWSEC,_T,MALE,0.99964
2011,Kazakhstan,PRIMAR,Q5,FEMALE,0.0
2011,Kazakhstan,LOWSEC,_T,FEMALE,1.00024
2011,Kazakhstan,LOWSEC,Q1,FEMALE,1.03055
2011,Kazakhstan,LOWSEC,Q3,FEMALE,0.99944
2011,Kazakhstan,PRIMAR,Q3,MALE,1.0
2011,Kazakhstan,LOWSEC,Q3,MALE,0.98946
2011,Kazakhstan,LOWSEC,Q5,MALE,0.0
2011,Kazakhstan,PRIMAR,Q2,BOTHSEX,1.0
2011,Kazakhstan,LOWSEC,Q5,BOTHSEX,0.0
2011,Kazakhstan,UPPSEC,_T,FEMALE,0.97091
2011,Kazakhstan,PRIMAR,Q2,FEMALE,1.0
2011,Kazakhstan,PRIMAR,Q2,MALE,1.0
2011,Kazakhstan,UPPSEC,Q3,MALE,0.98515
2011,Kazakhstan,PRIMAR,_T,MALE,1.00141
2005,Republic of Moldova,LOWSEC,Q4,FEMALE,1.00975
2005,Republic of Moldova,PRIMAR,Q1,MALE,0.0
2005,Republic of Moldova,UPPSEC,_T,MALE,0.53411
2012,Republic of Moldova,UPPSEC,Q1,BOTHSEX,0.0
2012,Republic of Moldova,PRIMAR,Q1,MALE,0.0
2012,Republic of Moldova,LOWSEC,Q4,FEMALE,1.01259
2012,Republic of Moldova,PRIMAR,Q3,FEMALE,1.0
2011,Kazakhstan,UPPSEC,Q2,BOTHSEX,0.98914
2011,Kazakhstan,UPPSEC,Q2,FEMALE,0.95531
2011,Kazakhstan,UPPSEC,Q3,FEMALE,1.03213
2011,Kazakhstan,UPPSEC,Q3,BOTHSEX,1.01027
2011,Kazakhstan,PRIMAR,Q3,BOTHSEX,0.99705
2011,Kazakhstan,LOWSEC,Q3,BOTHSEX,0.99428
2011,Kazakhstan,LOWSEC,Q4,MALE,1.00908
2011,Kazakhstan,LOWSEC,Q4,FEMALE,1.0
2012,Republic of Moldova,LOWSEC,Q3,MALE,1.08309
2012,Republic of Moldova,PRIMAR,Q3,BOTHSEX,1.00725
2012,Republic of Moldova,LOWSEC,Q4,BOTHSEX,1.01662
2012,Republic of Moldova,PRIMAR,Q5,MALE,0.0
2012,Republic of Moldova,PRIMAR,Q5,BOTHSEX,0.0
2012,Republic of Moldova,LOWSEC,Q2,FEMALE,0.0
2012,Republic of Moldova,LOWSEC,Q2,BOTHSEX,0.0
2011,Kazakhstan,PRIMAR,Q3,FEMALE,0.99414
2011,Kazakhstan,LOWSEC,Q4,BOTHSEX,1.00461
2015,Kazakhstan,LOWSEC,Q3,MALE,1.00294
2015,Kazakhstan,PRIMAR,Q3,BOTHSEX,0.99731
2015,Kazakhstan,PRIMAR,Q3,MALE,1.0
2015,Kazakhstan,LOWSEC,Q3,FEMALE,1.0
2015,Kazakhstan,LOWSEC,Q4,BOTHSEX,1.00437
2015,Kazakhstan,LOWSEC,Q1,FEMALE,0.98628
2000,Republic of Moldova,LOWSEC,_T,BOTHSEX,0.92302
2000,Republic of Moldova,PRIMAR,_T,BOTHSEX,0.99476
2000,Republic of Moldova,UPPSEC,_T,BOTHSEX,0.66014
2005,Republic of Moldova,UPPSEC,_T,BOTHSEX,0.56965
2005,Republic of Moldova,UPPSEC,Q1,FEMALE,0.0
2005,Republic of Moldova,PRIMAR,Q1,FEMALE,0.0
2005,Republic of Moldova,UPPSEC,Q4,BOTHSEX,0.99574
2005,Republic of Moldova,UPPSEC,Q4,MALE,1.01643
2015,Kazakhstan,PRIMAR,_T,MALE,1.0017
2015,Kazakhstan,UPPSEC,Q3,MALE,0.99387
2015,Kazakhstan,PRIMAR,_T,BOTHSEX,1.00037
2015,Kazakhstan,UPPSEC,Q1,MALE,1.06012
2015,Kazakhstan,PRIMAR,Q1,BOTHSEX,1.0
2015,Kazakhstan,UPPSEC,_T,MALE,0.97765
2015,Kazakhstan,PRIMAR,Q3,FEMALE,0.99469
2015,Kazakhstan,LOWSEC,Q4,FEMALE,0.0
2005,Republic of Moldova,UPPSEC,Q2,BOTHSEX,1.16624
2005,Republic of Moldova,UPPSEC,Q2,MALE,0.0
2005,Republic of Moldova,UPPSEC,Q5,FEMALE,0.0
2005,Republic of Moldova,PRIMAR,_T,BOTHSEX,0.98124
2005,Republic of Moldova,UPPSEC,Q3,FEMALE,1.2642
2005,Republic of Moldova,LOWSEC,Q1,BOTHSEX,0.0
2005,Republic of Moldova,PRIMAR,Q5,FEMALE,0.0
2012,Republic of Moldova,PRIMAR,Q4,MALE,1.0
2012,Republic of Moldova,LOWSEC,_T,MALE,0.96793
2012,Republic of Moldova,UPPSEC,_T,FEMALE,0.62338
2012,Republic of Moldova,LOWSEC,Q5,FEMALE,0.0
2012,Republic of Moldova,PRIMAR,Q2,FEMALE,0.0
2012,Republic of Moldova,PRIMAR,Q2,BOTHSEX,1.07625
2012,Republic of Moldova,LOWSEC,Q4,MALE,1.02177
2012,Republic of Moldova,PRIMAR,Q2,MALE,0.0
2015,Kazakhstan,LOWSEC,Q4,MALE,1.00274
2015,Kazakhstan,LOWSEC,Q3,BOTHSEX,1.00151
2015,Kazakhstan,LOWSEC,Q2,BOTHSEX,0.99839
2015,Kazakhstan,PRIMAR,Q4,FEMALE,1.0
2015,Kazakhstan,LOWSEC,Q2,MALE,1.0
2015,Kazakhstan,PRIMAR,Q5,BOTHSEX,0.0
2015,Kazakhstan,LOWSEC,Q2,FEMALE,0.99625
2015,Kazakhstan,PRIMAR,Q2,MALE,0.99687
2005,Republic of Moldova,LOWSEC,Q5,BOTHSEX,0.0
2005,Republic of Moldova,LOWSEC,Q5,MALE,0.0
2005,Republic of Moldova,PRIMAR,Q2,MALE,0.0
2005,Republic of Moldova,LOWSEC,Q4,MALE,0.9799
2005,Republic of Moldova,LOWSEC,Q1,MALE,0.0
2005,Republic of Moldova,PRIMAR,Q4,FEMALE,1.00492
2005,Republic of Moldova,LOWSEC,Q1,FEMALE,0.0
2012,Republic of Moldova,UPPSEC,Q2,FEMALE,0.0
2012,Republic of Moldova,UPPSEC,Q3,BOTHSEX,0.6756
2012,Republic of Moldova,UPPSEC,Q3,MALE,0.66601
2012,Republic of Moldova,PRIMAR,Q4,BOTHSEX,1.0
2012,Republic of Moldova,LOWSEC,Q1,BOTHSEX,0.0
2012,Republic of Moldova,UPPSEC,Q3,FEMALE,0.72877
2012,Republic of Moldova,UPPSEC,Q5,BOTHSEX,0.0
2015,Kazakhstan,PRIMAR,Q2,BOTHSEX,0.99831
2015,Kazakhstan,PRIMAR,Q2,FEMALE,1.0
2015,Kazakhstan,UPPSEC,_T,FEMALE,0.9474
2015,Kazakhstan,LOWSEC,Q5,BOTHSEX,0.0
2015,Kazakhstan,UPPSEC,Q4,BOTHSEX,1.0313
2015,Kazakhstan,UPPSEC,Q5,FEMALE,0.0
2015,Kazakhstan,UPPSEC,Q5,BOTHSEX,0.0
2015,Kazakhstan,UPPSEC,Q2,MALE,1.00225
2012,Republic of Moldova,PRIMAR,_T,FEMALE,1.00126
2012,Republic of Moldova,UPPSEC,Q5,MALE,0.0
2012,Republic of Moldova,UPPSEC,Q4,FEMALE,0.80097
2012,Republic of Moldova,UPPSEC,Q4,MALE,0.8963
2012,Republic of Moldova,UPPSEC,Q4,BOTHSEX,0.84568
2012,Republic of Moldova,PRIMAR,_T,MALE,1.00318
2012,Republic of Moldova,UPPSEC,Q1,MALE,0.0
2012,Republic of Moldova,PRIMAR,Q1,BOTHSEX,0.0
2005,Republic of Moldova,LOWSEC,_T,MALE,0.89037
2005,Republic of Moldova,PRIMAR,Q4,MALE,1.01205
2005,Republic of Moldova,LOWSEC,_T,FEMALE,0.96717
2005,Republic of Moldova,LOWSEC,Q2,MALE,0.0
2005,Republic of Moldova,PRIMAR,Q3,MALE,1.00662
2005,Republic of Moldova,LOWSEC,Q3,FEMALE,0.98386
2005,Republic of Moldova,LOWSEC,Q4,BOTHSEX,0.99804
2005,Republic of Moldova,PRIMAR,Q3,BOTHSEX,1.00049
2015,Kazakhstan,UPPSEC,Q3,BOTHSEX,0.9982
2015,Kazakhstan,UPPSEC,Q3,FEMALE,1.0044
2015,Kazakhstan,UPPSEC,Q2,FEMALE,0.9994
2015,Kazakhstan,UPPSEC,Q2,BOTHSEX,1.00447
2015,Kazakhstan,UPPSEC,Q1,BOTHSEX,1.00788
2015,Kazakhstan,PRIMAR,Q1,FEMALE,1.0
2015,Kazakhstan,UPPSEC,_T,BOTHSEX,0.96236
2015,Kazakhstan,PRIMAR,Q1,MALE,1.0
2012,Republic of Moldova,UPPSEC,_T,MALE,0.58736
2012,Republic of Moldova,LOWSEC,Q3,FEMALE,1.00569
2012,Republic of Moldova,PRIMAR,Q3,MALE,1.0113
2012,Republic of Moldova,LOWSEC,Q2,MALE,0.0
2012,Republic of Moldova,LOWSEC,_T,FEMALE,0.99801
2012,Republic of Moldova,LOWSEC,Q1,FEMALE,0.0
2012,Republic of Moldova,PRIMAR,Q4,FEMALE,1.0
2012,Republic of Moldova,LOWSEC,Q1,MALE,0.0
2015,Kazakhstan,LOWSEC,Q5,MALE,0.0
2015,Kazakhstan,LOWSEC,_T,BOTHSEX,0.99899
2015,Kazakhstan,UPPSEC,Q4,MALE,0.0
2015,Kazakhstan,UPPSEC,Q1,FEMALE,0.93662
2015,Kazakhstan,UPPSEC,Q4,FEMALE,0.0
2015,Kazakhstan,PRIMAR,Q5,MALE,0.0
2015,Kazakhstan,LOWSEC,_T,FEMALE,0.99672
2015,Kazakhstan,PRIMAR,Q5,FEMALE,0.0
2015,Kazakhstan,LOWSEC,_T,MALE,1.00082
2015,Kazakhstan,LOWSEC,Q5,FEMALE,0.0
2015,Kazakhstan,UPPSEC,Q5,MALE,0.0
2015,Kazakhstan,PRIMAR,_T,FEMALE,0.99892
2015,Kazakhstan,LOWSEC,Q1,MALE,0.99603
2015,Kazakhstan,PRIMAR,Q4,BOTHSEX,1.0
2015,Kazakhstan,LOWSEC,Q1,BOTHSEX,0.99187
2015,Kazakhstan,PRIMAR,Q4,MALE,1.0
2006,Poland,LOWSEC,_T,BOTHSEX,0.99321
2006,Poland,PRIMAR,_T,BOTHSEX,1.00131
2006,Poland,UPPSEC,_T,BOTHSEX,0.97223
2007,Poland,UPPSEC,_T,BOTHSEX,0.95805
2007,Poland,PRIMAR,_T,BOTHSEX,1.0001
2007,Poland,LOWSEC,_T,BOTHSEX,0.99766
2008,Poland,LOWSEC,_T,BOTHSEX,0.99838
2008,Poland,PRIMAR,_T,BOTHSEX,1.0006
2008,Poland,UPPSEC,_T,BOTHSEX,0.98203
2009,Poland,UPPSEC,_T,BOTHSEX,0.96453
2012,Republic of Moldova,LOWSEC,Q3,BOTHSEX,1.02922
2012,Republic of Moldova,LOWSEC,Q5,MALE,0.0
2012,Republic of Moldova,LOWSEC,Q5,BOTHSEX,0.0
2012,Republic of Moldova,PRIMAR,Q5,FEMALE,0.0
2012,Republic of Moldova,LOWSEC,_T,BOTHSEX,0.98068
2012,Republic of Moldova,PRIMAR,_T,BOTHSEX,1.00194
2012,Republic of Moldova,UPPSEC,Q5,FEMALE,0.0
2009,Poland,PRIMAR,_T,BOTHSEX,1.0004
2009,Poland,LOWSEC,_T,BOTHSEX,0.99827
2010,Poland,LOWSEC,_T,BOTHSEX,0.99543
2010,Poland,PRIMAR,_T,BOTHSEX,0.9999
2010,Poland,UPPSEC,_T,BOTHSEX,0.9622
2011,Poland,UPPSEC,_T,BOTHSEX,0.96296
2011,Poland,PRIMAR,_T,BOTHSEX,1.0007
2011,Poland,LOWSEC,_T,BOTHSEX,0.9999
2012,Poland,LOWSEC,_T,BOTHSEX,1.00081
2012,Poland,PRIMAR,_T,BOTHSEX,1.00251
2012,Republic of Moldova,UPPSEC,Q2,MALE,0.0
2012,Republic of Moldova,UPPSEC,Q2,BOTHSEX,0.0
2012,Republic of Moldova,UPPSEC,Q1,FEMALE,0.0
2012,Republic of Moldova,PRIMAR,Q1,FEMALE,0.0
2012,Republic of Moldova,UPPSEC,_T,BOTHSEX,0.60189
2005,Montenegro,UPPSEC,_T,BOTHSEX,0.69651
2005,Montenegro,PRIMAR,_T,BOTHSEX,1.0296
2005,Montenegro,LOWSEC,_T,BOTHSEX,1.01303
2013,Montenegro,UPPSEC,Q3,MALE,0.0
2013,Montenegro,UPPSEC,Q2,FEMALE,1.05817
2013,Montenegro,UPPSEC,_T,BOTHSEX,0.85696
2013,Montenegro,UPPSEC,Q1,FEMALE,0.0
2013,Montenegro,PRIMAR,Q1,FEMALE,0.0
2013,Montenegro,LOWSEC,Q4,FEMALE,0.0
2013,Montenegro,PRIMAR,Q3,FEMALE,0.0
2012,Poland,UPPSEC,_T,BOTHSEX,0.97353
2013,Poland,UPPSEC,_T,BOTHSEX,0.98102
2013,Poland,PRIMAR,_T,BOTHSEX,1.00361
2013,Poland,LOWSEC,_T,BOTHSEX,0.99766
2014,Poland,LOWSEC,_T,BOTHSEX,1.00447
2014,Poland,PRIMAR,_T,BOTHSEX,0.9986
2014,Poland,UPPSEC,_T,BOTHSEX,0.98489
2015,Poland,UPPSEC,_T,BOTHSEX,0.98267
2015,Poland,PRIMAR,_T,BOTHSEX,0.9982
2015,Poland,LOWSEC,_T,BOTHSEX,1.00264
2013,Montenegro,LOWSEC,Q3,MALE,0.0
2013,Montenegro,PRIMAR,Q1,BOTHSEX,0.0
2013,Montenegro,UPPSEC,_T,MALE,0.81388
2013,Montenegro,PRIMAR,Q1,MALE,0.0
2013,Montenegro,LOWSEC,_T,BOTHSEX,1.00626
2013,Montenegro,LOWSEC,Q1,MALE,0.0
2013,Montenegro,PRIMAR,Q4,FEMALE,0.0
2006,Kyrgyzstan,UPPSEC,_T,MALE,0.95098
2006,Kyrgyzstan,PRIMAR,Q1,BOTHSEX,0.99836
2006,Kyrgyzstan,PRIMAR,Q1,MALE,0.99693
2006,Kyrgyzstan,UPPSEC,_T,BOTHSEX,0.87749
2006,Kyrgyzstan,LOWSEC,Q3,BOTHSEX,0.94905
2006,Kyrgyzstan,PRIMAR,Q3,FEMALE,0.9961
2006,Kyrgyzstan,LOWSEC,Q4,MALE,0.95866
2006,Kyrgyzstan,LOWSEC,Q4,FEMALE,1.03699
2016,Poland,LOWSEC,_T,BOTHSEX,1.00677
